/B<7> (Design_Point=1) X,/B<7> (Design_Point=1) Y,/B<6> (Design_Point=1) X,/B<6> (Design_Point=1) Y,/B<5> (Design_Point=1) X,/B<5> (Design_Point=1) Y,/B<4> (Design_Point=1) X,/B<4> (Design_Point=1) Y,/B<3> (Design_Point=1) X,/B<3> (Design_Point=1) Y,/B<2> (Design_Point=1) X,/B<2> (Design_Point=1) Y,/B<1> (Design_Point=1) X,/B<1> (Design_Point=1) Y,/B<0> (Design_Point=1) X,/B<0> (Design_Point=1) Y,/VOUT (Design_Point=1) X,/VOUT (Design_Point=1) Y
4.80004609375e-05,1.2,4.80004609375e-05,1.2,4.80004609375e-05,0,4.80004609375e-05,1.2,4.80004609375e-05,0.5531250000015939,4.80004609375e-05,0.5531250000015939,4.80004609375e-05,0.5531250000015939,4.80004609375e-05,0.5531250000015939,4.80004609375e-05,0.9658800329239688
4.800047555667382e-05,1.2,4.800047555667382e-05,1.2,4.800047555667382e-05,0,4.800047555667382e-05,1.2,4.800047555667382e-05,0.5706680085838626,4.800047555667382e-05,0.5706680085838626,4.800047555667382e-05,0.5706680085838626,4.800047555667382e-05,0.5706680085838626,4.800047555667382e-05,0.9658798810214099
4.800050479502146e-05,1.2,4.800050479502146e-05,1.2,4.800050479502146e-05,0,4.800050479502146e-05,1.2,4.800050479502146e-05,0.6057540257484,4.800050479502146e-05,0.6057540257484,4.800050479502146e-05,0.6057540257484,4.800050479502146e-05,0.6057540257484,4.800050479502146e-05,0.9658827352270726
4.800052353051944e-05,1.2,4.800052353051944e-05,1.2,4.800052353051944e-05,0,4.800052353051944e-05,1.2,4.800052353051944e-05,0.6282366233272907,4.800052353051944e-05,0.6282366233272907,4.800052353051944e-05,0.6282366233272907,4.800052353051944e-05,0.6282366233272907,4.800052353051944e-05,0.9658998748460786
4.800053792837742e-05,1.2,4.800053792837742e-05,1.2,4.800053792837742e-05,0,4.800053792837742e-05,1.2,4.800053792837742e-05,0.6455140529038321,4.800053792837742e-05,0.6455140529038321,4.800053792837742e-05,0.6455140529038321,4.800053792837742e-05,0.6455140529038321,4.800053792837742e-05,0.9659466884261276
4.800055020410575e-05,1.2,4.800055020410575e-05,1.2,4.800055020410575e-05,0,4.800055020410575e-05,1.2,4.800055020410575e-05,0.6602449269032866,4.800055020410575e-05,0.6602449269032866,4.800055020410575e-05,0.6602449269032866,4.800055020410575e-05,0.6602449269032866,4.800055020410575e-05,0.9660120196091436
4.800056031306788e-05,1.2,4.800056031306788e-05,1.2,4.800056031306788e-05,0,4.800056031306788e-05,1.2,4.800056031306788e-05,0.6723756814584454,4.800056031306788e-05,0.6723756814584454,4.800056031306788e-05,0.6723756814584454,4.800056031306788e-05,0.6723756814584454,4.800056031306788e-05,0.9660768047138402
4.800057093861691e-05,1.2,4.800057093861691e-05,1.2,4.800057093861691e-05,0,4.800057093861691e-05,1.2,4.800057093861691e-05,0.6851263402961327,4.800057093861691e-05,0.6851263402961327,4.800057093861691e-05,0.6851263402961327,4.800057093861691e-05,0.6851263402961327,4.800057093861691e-05,0.9661507014447024
4.800058039410107e-05,1.2,4.800058039410107e-05,1.2,4.800058039410107e-05,0,4.800058039410107e-05,1.2,4.800058039410107e-05,0.696472921286992,4.800058039410107e-05,0.696472921286992,4.800058039410107e-05,0.696472921286992,4.800058039410107e-05,0.696472921286992,4.800058039410107e-05,0.9662173541995346
4.800059418815708e-05,1.2,4.800059418815708e-05,1.2,4.800059418815708e-05,0,4.800059418815708e-05,1.2,4.800059418815708e-05,0.7130257884937953,4.800059418815708e-05,0.7130257884937953,4.800059418815708e-05,0.7130257884937953,4.800059418815708e-05,0.7130257884937953,4.800059418815708e-05,0.9663154134720612
4.800061145944651e-05,1.2,4.800061145944651e-05,1.2,4.800061145944651e-05,0,4.800061145944651e-05,1.2,4.800061145944651e-05,0.7337513358056856,4.800061145944651e-05,0.7337513358056856,4.800061145944651e-05,0.7337513358056856,4.800061145944651e-05,0.7337513358056856,4.800061145944651e-05,0.9664383174422079
4.800063267123628e-05,1.2,4.800063267123628e-05,1.2,4.800063267123628e-05,0,4.800063267123628e-05,1.2,4.800063267123628e-05,0.7592054835389542,4.800063267123628e-05,0.7592054835389542,4.800063267123628e-05,0.7592054835389542,4.800063267123628e-05,0.7592054835389542,4.800063267123628e-05,0.9665891541035578
4.800067501522501e-05,1.2,4.800067501522501e-05,1.2,4.800067501522501e-05,0,4.800067501522501e-05,1.2,4.800067501522501e-05,0.8100182700125244,4.800067501522501e-05,0.8100182700125244,4.800067501522501e-05,0.8100182700125244,4.800067501522501e-05,0.8100182700125244,4.800067501522501e-05,0.9668892723667153
4.800073016656439e-05,1.2,4.800073016656439e-05,1.2,4.800073016656439e-05,0,4.800073016656439e-05,1.2,4.800073016656439e-05,0.8761998772691646,4.800073016656439e-05,0.8761998772691646,4.800073016656439e-05,0.8761998772691646,4.800073016656439e-05,0.8761998772691646,4.800073016656439e-05,0.9672783325843846
4.800084046924315e-05,1.2,4.800084046924315e-05,1.2,4.800084046924315e-05,0,4.800084046924315e-05,1.2,4.800084046924315e-05,1.008563091782445,4.800084046924315e-05,1.008563091782445,4.800084046924315e-05,1.008563091782445,4.800084046924315e-05,1.008563091782445,4.800084046924315e-05,0.9680503574610556
4.8001e-05,1.2,4.8001e-05,1.2,4.8001e-05,0,4.8001e-05,1.2,4.8001e-05,1.2,4.8001e-05,1.2,4.8001e-05,1.2,4.8001e-05,1.2,4.8001e-05,0.9691524095272792
4.800111402687977e-05,1.2,4.800111402687977e-05,1.2,4.800111402687977e-05,0,4.800111402687977e-05,1.063167744268899,4.800111402687977e-05,1.2,4.800111402687977e-05,1.2,4.800111402687977e-05,1.2,4.800111402687977e-05,1.2,4.800111402687977e-05,0.9699254177098696
4.800125037541741e-05,1.2,4.800125037541741e-05,1.2,4.800125037541741e-05,0,4.800125037541741e-05,0.8995494991038024,4.800125037541741e-05,1.2,4.800125037541741e-05,1.2,4.800125037541741e-05,1.2,4.800125037541741e-05,1.2,4.800125037541741e-05,0.9708436774269004
4.800136418369007e-05,1.2,4.800136418369007e-05,1.2,4.800136418369007e-05,0,4.800136418369007e-05,0.7629795719104997,4.800136418369007e-05,1.2,4.800136418369007e-05,1.2,4.800136418369007e-05,1.2,4.800136418369007e-05,1.2,4.800136418369007e-05,0.9716009217809526
4.80014210878264e-05,1.2,4.80014210878264e-05,1.2,4.80014210878264e-05,0,4.80014210878264e-05,0.6946946083138484,4.80014210878264e-05,1.2,4.80014210878264e-05,1.2,4.80014210878264e-05,1.2,4.80014210878264e-05,1.2,4.80014210878264e-05,0.9719764635295892
4.800149914626552e-05,1.2,4.800149914626552e-05,1.2,4.800149914626552e-05,0,4.800149914626552e-05,0.6010244813773216,4.800149914626552e-05,1.2,4.800149914626552e-05,1.2,4.800149914626552e-05,1.2,4.800149914626552e-05,1.2,4.800149914626552e-05,0.9724885380080776
4.80015305631498e-05,1.2,4.80015305631498e-05,1.2,4.80015305631498e-05,0,4.80015305631498e-05,0.5633242202352396,4.80015305631498e-05,1.2,4.80015305631498e-05,1.2,4.80015305631498e-05,1.2,4.80015305631498e-05,1.2,4.80015305631498e-05,0.9726940433754135
4.800157327613968e-05,1.2,4.800157327613968e-05,1.2,4.800157327613968e-05,0,4.800157327613968e-05,0.5120686323752914,4.800157327613968e-05,1.2,4.800157327613968e-05,1.2,4.800157327613968e-05,1.2,4.800157327613968e-05,1.2,4.800157327613968e-05,0.9729661729281085
4.800158945193673e-05,1.2,4.800158945193673e-05,1.2,4.800158945193673e-05,0,4.800158945193673e-05,0.4926576759230726,4.800158945193673e-05,1.2,4.800158945193673e-05,1.2,4.800158945193673e-05,1.2,4.800158945193673e-05,1.2,4.800158945193673e-05,0.9730603051294591
4.800160764036026e-05,1.2,4.800160764036026e-05,1.2,4.800160764036026e-05,0,4.800160764036026e-05,0.4708315676846103,4.800160764036026e-05,1.2,4.800160764036026e-05,1.2,4.800160764036026e-05,1.2,4.800160764036026e-05,1.2,4.800160764036026e-05,0.9731213322214317
4.800162475816633e-05,1.2,4.800162475816633e-05,1.2,4.800162475816633e-05,0,4.800162475816633e-05,0.4502902003958408,4.800162475816633e-05,1.2,4.800162475816633e-05,1.2,4.800162475816633e-05,1.2,4.800162475816633e-05,1.2,4.800162475816633e-05,0.9731323881193054
4.800163430821821e-05,1.2,4.800163430821821e-05,1.2,4.800163430821821e-05,0,4.800163430821821e-05,0.4388301381428338,4.800163430821821e-05,1.2,4.800163430821821e-05,1.2,4.800163430821821e-05,1.2,4.800163430821821e-05,1.2,4.800163430821821e-05,0.9731268769776511
4.800163733914593e-05,1.2,4.800163733914593e-05,1.2,4.800163733914593e-05,0,4.800163733914593e-05,0.4351930248760204,4.800163733914593e-05,1.2,4.800163733914593e-05,1.2,4.800163733914593e-05,1.2,4.800163733914593e-05,1.2,4.800163733914593e-05,0.9731238162839723
4.800164340100138e-05,1.2,4.800164340100138e-05,1.2,4.800164340100138e-05,0,4.800164340100138e-05,0.4279187983423935,4.800164340100138e-05,1.2,4.800164340100138e-05,1.2,4.800164340100138e-05,1.2,4.800164340100138e-05,1.2,4.800164340100138e-05,0.9731176665796041
4.800165383008068e-05,1.2,4.800165383008068e-05,1.2,4.800165383008068e-05,0,4.800165383008068e-05,0.4154039031756621,4.800165383008068e-05,1.2,4.800165383008068e-05,1.2,4.800165383008068e-05,1.2,4.800165383008068e-05,1.2,4.800165383008068e-05,0.9731069600731765
4.800166886642573e-05,1.2,4.800166886642573e-05,1.2,4.800166886642573e-05,0,4.800166886642573e-05,0.3973602891199777,4.800166886642573e-05,1.2,4.800166886642573e-05,1.2,4.800166886642573e-05,1.2,4.800166886642573e-05,1.2,4.800166886642573e-05,0.9730912598798799
4.800169893911582e-05,1.2,4.800169893911582e-05,1.2,4.800169893911582e-05,0,4.800169893911582e-05,0.3612730610086088,4.800169893911582e-05,1.2,4.800169893911582e-05,1.2,4.800169893911582e-05,1.2,4.800169893911582e-05,1.2,4.800169893911582e-05,0.9730594693517964
4.800172245579193e-05,1.2,4.800172245579193e-05,1.2,4.800172245579193e-05,0,4.800172245579193e-05,0.3330530496792427,4.800172245579193e-05,1.2,4.800172245579193e-05,1.2,4.800172245579193e-05,1.2,4.800172245579193e-05,1.2,4.800172245579193e-05,0.9730345831566287
4.80017575258496e-05,1.2,4.80017575258496e-05,1.2,4.80017575258496e-05,0,4.80017575258496e-05,0.2909689804745091,4.80017575258496e-05,1.2,4.80017575258496e-05,1.2,4.80017575258496e-05,1.2,4.80017575258496e-05,1.2,4.80017575258496e-05,0.9729975260668916
4.80018045991303e-05,1.2,4.80018045991303e-05,1.2,4.80018045991303e-05,0,4.80018045991303e-05,0.2344810436366424,4.80018045991303e-05,1.2,4.80018045991303e-05,1.2,4.80018045991303e-05,1.2,4.80018045991303e-05,1.2,4.80018045991303e-05,0.9729479781026678
4.80018987456917e-05,1.2,4.80018987456917e-05,1.2,4.80018987456917e-05,0,4.80018987456917e-05,0.1215051699609087,4.80018987456917e-05,1.2,4.80018987456917e-05,1.2,4.80018987456917e-05,1.2,4.80018987456917e-05,1.2,4.80018987456917e-05,0.9728495497034111
4.800200000000001e-05,1.2,4.800200000000001e-05,1.2,4.800200000000001e-05,0,4.800200000000001e-05,0,4.800200000000001e-05,1.2,4.800200000000001e-05,1.2,4.800200000000001e-05,1.2,4.800200000000001e-05,1.2,4.800200000000001e-05,0.9727446853723736
4.800210234887192e-05,1.2,4.800210234887192e-05,1.2,4.800210234887192e-05,0,4.800210234887192e-05,0,4.800210234887192e-05,1.2,4.800210234887192e-05,1.2,4.800210234887192e-05,1.2,4.800210234887192e-05,1.2,4.800210234887192e-05,0.9726402474218301
4.80022158817851e-05,1.2,4.80022158817851e-05,1.2,4.80022158817851e-05,0,4.80022158817851e-05,0,4.80022158817851e-05,1.2,4.80022158817851e-05,1.2,4.80022158817851e-05,1.2,4.80022158817851e-05,1.2,4.80022158817851e-05,0.9725250287534589
4.80023094701375e-05,1.2,4.80023094701375e-05,1.2,4.80023094701375e-05,0,4.80023094701375e-05,0,4.80023094701375e-05,1.2,4.80023094701375e-05,1.2,4.80023094701375e-05,1.2,4.80023094701375e-05,1.2,4.80023094701375e-05,0.9724310007510968
4.80024966468423e-05,1.2,4.80024966468423e-05,1.2,4.80024966468423e-05,0,4.80024966468423e-05,0,4.80024966468423e-05,1.2,4.80024966468423e-05,1.2,4.80024966468423e-05,1.2,4.80024966468423e-05,1.2,4.80024966468423e-05,0.972245493637158
4.80028710002519e-05,1.2,4.80028710002519e-05,1.2,4.80028710002519e-05,0,4.80028710002519e-05,0,4.80028710002519e-05,1.2,4.80028710002519e-05,1.2,4.80028710002519e-05,1.2,4.80028710002519e-05,1.2,4.80028710002519e-05,0.9718843973486433
4.800361970707109e-05,1.2,4.800361970707109e-05,1.2,4.800361970707109e-05,0,4.800361970707109e-05,0,4.800361970707109e-05,1.2,4.800361970707109e-05,1.2,4.800361970707109e-05,1.2,4.800361970707109e-05,1.2,4.800361970707109e-05,0.9712003417315664
4.800511712070949e-05,1.2,4.800511712070949e-05,1.2,4.800511712070949e-05,0,4.800511712070949e-05,0,4.800511712070949e-05,1.2,4.800511712070949e-05,1.2,4.800511712070949e-05,1.2,4.800511712070949e-05,1.2,4.800511712070949e-05,0.9699696957468283
4.800811194798629e-05,1.2,4.800811194798629e-05,1.2,4.800811194798629e-05,0,4.800811194798629e-05,0,4.800811194798629e-05,1.2,4.800811194798629e-05,1.2,4.800811194798629e-05,1.2,4.800811194798629e-05,1.2,4.800811194798629e-05,0.9679813537928107
4.801410160253988e-05,1.2,4.801410160253988e-05,1.2,4.801410160253988e-05,0,4.801410160253988e-05,0,4.801410160253988e-05,1.2,4.801410160253988e-05,1.2,4.801410160253988e-05,1.2,4.801410160253988e-05,1.2,4.801410160253988e-05,0.965292408016544
4.802608091164706e-05,1.2,4.802608091164706e-05,1.2,4.802608091164706e-05,0,4.802608091164706e-05,0,4.802608091164706e-05,1.2,4.802608091164706e-05,1.2,4.802608091164706e-05,1.2,4.802608091164706e-05,1.2,4.802608091164706e-05,0.9629793587349877
4.805003952986142e-05,1.2,4.805003952986142e-05,1.2,4.805003952986142e-05,0,4.805003952986142e-05,0,4.805003952986142e-05,1.2,4.805003952986142e-05,1.2,4.805003952986142e-05,1.2,4.805003952986142e-05,1.2,4.805003952986142e-05,0.9617250056628898
4.809795676629013e-05,1.2,4.809795676629013e-05,1.2,4.809795676629013e-05,0,4.809795676629013e-05,0,4.809795676629013e-05,1.2,4.809795676629013e-05,1.2,4.809795676629013e-05,1.2,4.809795676629013e-05,1.2,4.809795676629013e-05,0.9623215078460515
4.817924932761562e-05,1.2,4.817924932761562e-05,1.2,4.817924932761562e-05,0,4.817924932761562e-05,0,4.817924932761562e-05,1.2,4.817924932761562e-05,1.2,4.817924932761562e-05,1.2,4.817924932761562e-05,1.2,4.817924932761562e-05,0.9622470899667861
4.834183445026658e-05,1.2,4.834183445026658e-05,1.2,4.834183445026658e-05,0,4.834183445026658e-05,0,4.834183445026658e-05,1.2,4.834183445026658e-05,1.2,4.834183445026658e-05,1.2,4.834183445026658e-05,1.2,4.834183445026658e-05,0.9620768021917884
4.866700469556851e-05,1.2,4.866700469556851e-05,1.2,4.866700469556851e-05,0,4.866700469556851e-05,0,4.866700469556851e-05,1.2,4.866700469556851e-05,1.2,4.866700469556851e-05,1.2,4.866700469556851e-05,1.2,4.866700469556851e-05,0.9621406342758377
4.9001e-05,1.2,4.9001e-05,1.2,4.9001e-05,0,4.9001e-05,0,4.9001e-05,1.2,4.9001e-05,1.2,4.9001e-05,1.2,4.9001e-05,1.2,4.9001e-05,0.9621604921994843
4.900125e-05,1.2,4.900125e-05,1.2,4.900125e-05,0,4.900125e-05,0,4.900125e-05,1.2,4.900125e-05,1.2,4.900125e-05,1.2,4.900125e-05,0.8999999999960387,4.900125e-05,0.9621602710069187
4.900134375e-05,1.2,4.900134375e-05,1.2,4.900134375e-05,0,4.900134375e-05,0,4.900134375e-05,1.2,4.900134375e-05,1.2,4.900134375e-05,1.2,4.900134375e-05,0.7874999999983332,4.900134375e-05,0.962160189974261
4.9001390625e-05,1.2,4.9001390625e-05,1.2,4.9001390625e-05,0,4.9001390625e-05,0,4.9001390625e-05,1.2,4.9001390625e-05,1.2,4.9001390625e-05,1.2,4.9001390625e-05,0.7312500000035462,4.9001390625e-05,0.9621601511509824
4.900148437499999e-05,1.2,4.900148437499999e-05,1.2,4.900148437499999e-05,0,4.900148437499999e-05,0,4.900148437499999e-05,1.2,4.900148437499999e-05,1.2,4.900148437499999e-05,1.2,4.900148437499999e-05,0.6187500000139721,4.900148437499999e-05,0.9621600812825977
4.900151691188328e-05,1.2,4.900151691188328e-05,1.2,4.900151691188328e-05,0,4.900151691188328e-05,0,4.900151691188328e-05,1.2,4.900151691188328e-05,1.2,4.900151691188328e-05,1.2,4.900151691188328e-05,0.5797057400664136,4.900151691188328e-05,0.9621600744116602
4.900153318032492e-05,1.2,4.900153318032492e-05,1.2,4.900153318032492e-05,0,4.900153318032492e-05,0,4.900153318032492e-05,1.2,4.900153318032492e-05,1.2,4.900153318032492e-05,1.2,4.900153318032492e-05,0.5601836100926344,4.900153318032492e-05,0.9621600804864872
4.900156571720821e-05,1.2,4.900156571720821e-05,1.2,4.900156571720821e-05,0,4.900156571720821e-05,0,4.900156571720821e-05,1.2,4.900156571720821e-05,1.2,4.900156571720821e-05,1.2,4.900156571720821e-05,0.5211393501450758,4.900156571720821e-05,0.962159980267686
4.900158537395933e-05,1.2,4.900158537395933e-05,1.2,4.900158537395933e-05,0,4.900158537395933e-05,0,4.900158537395933e-05,1.2,4.900158537395933e-05,1.2,4.900158537395933e-05,1.2,4.900158537395933e-05,0.4975512487998558,4.900158537395933e-05,0.962159409007999
4.900159884864148e-05,1.2,4.900159884864148e-05,1.2,4.900159884864148e-05,0,4.900159884864148e-05,0,4.900159884864148e-05,1.2,4.900159884864148e-05,1.2,4.900159884864148e-05,1.2,4.900159884864148e-05,0.4813816302260768,4.900159884864148e-05,0.9621575382391666
4.900161521978573e-05,1.2,4.900161521978573e-05,1.2,4.900161521978573e-05,0,4.900161521978573e-05,0,4.900161521978573e-05,1.2,4.900161521978573e-05,1.2,4.900161521978573e-05,1.2,4.900161521978573e-05,0.4617362571292339,4.900161521978573e-05,0.9621526456907199
4.900162248508063e-05,1.2,4.900162248508063e-05,1.2,4.900162248508063e-05,0,4.900162248508063e-05,0,4.900162248508063e-05,1.2,4.900162248508063e-05,1.2,4.900162248508063e-05,1.2,4.900162248508063e-05,0.4530179032420995,4.900162248508063e-05,0.9621495500663514
4.900163239923254e-05,1.2,4.900163239923254e-05,1.2,4.900163239923254e-05,0,4.900163239923254e-05,0,4.900163239923254e-05,1.2,4.900163239923254e-05,1.2,4.900163239923254e-05,1.2,4.900163239923254e-05,0.4411209209576877,4.900163239923254e-05,0.9621448412232197
4.900163657035442e-05,1.2,4.900163657035442e-05,1.2,4.900163657035442e-05,0,4.900163657035442e-05,0,4.900163657035442e-05,1.2,4.900163657035442e-05,1.2,4.900163657035442e-05,1.2,4.900163657035442e-05,0.4361155746981494,4.900163657035442e-05,0.962142825836806
4.900164491259819e-05,1.2,4.900164491259819e-05,1.2,4.900164491259819e-05,0,4.900164491259819e-05,0,4.900164491259819e-05,1.2,4.900164491259819e-05,1.2,4.900164491259819e-05,1.2,4.900164491259819e-05,0.4261048821790732,4.900164491259819e-05,0.9621387777590105
4.900165720000306e-05,1.2,4.900165720000306e-05,1.2,4.900165720000306e-05,0,4.900165720000306e-05,0,4.900165720000306e-05,1.2,4.900165720000306e-05,1.2,4.900165720000306e-05,1.2,4.900165720000306e-05,0.4113599963247911,4.900165720000306e-05,0.9621328116457998
4.900167846495644e-05,1.2,4.900167846495644e-05,1.2,4.900167846495644e-05,0,4.900167846495644e-05,0,4.900167846495644e-05,1.2,4.900167846495644e-05,1.2,4.900167846495644e-05,1.2,4.900167846495644e-05,0.3858420522681554,4.900167846495644e-05,0.9621224831336472
4.900170421209952e-05,1.2,4.900170421209952e-05,1.2,4.900170421209952e-05,0,4.900170421209952e-05,0,4.900170421209952e-05,1.2,4.900170421209952e-05,1.2,4.900170421209952e-05,1.2,4.900170421209952e-05,0.3549454805738429,4.900170421209952e-05,0.962109990629931
4.900173272730493e-05,1.2,4.900173272730493e-05,1.2,4.900173272730493e-05,0,4.900173272730493e-05,0,4.900173272730493e-05,1.2,4.900173272730493e-05,1.2,4.900173272730493e-05,1.2,4.900173272730493e-05,0.3207272340839589,4.900173272730493e-05,0.9620961830528034
4.900176773373541e-05,1.2,4.900176773373541e-05,1.2,4.900176773373541e-05,0,4.900176773373541e-05,0,4.900176773373541e-05,1.2,4.900176773373541e-05,1.2,4.900176773373541e-05,1.2,4.900176773373541e-05,0.2787195175078722,4.900176773373541e-05,0.9620792841000749
4.900182335864139e-05,1.2,4.900182335864139e-05,1.2,4.900182335864139e-05,0,4.900182335864139e-05,0,4.900182335864139e-05,1.2,4.900182335864139e-05,1.2,4.900182335864139e-05,1.2,4.900182335864139e-05,0.211969630339172,4.900182335864139e-05,0.9620525499319018
4.900191167932069e-05,1.2,4.900191167932069e-05,1.2,4.900191167932069e-05,0,4.900191167932069e-05,0,4.900191167932069e-05,1.2,4.900191167932069e-05,1.2,4.900191167932069e-05,1.2,4.900191167932069e-05,0.1059848151686515,4.900191167932069e-05,0.9620103971803666
4.9002e-05,1.2,4.9002e-05,1.2,4.9002e-05,0,4.9002e-05,0,4.9002e-05,1.2,4.9002e-05,1.2,4.9002e-05,1.2,4.9002e-05,0,4.9002e-05,0.9619686053249462
4.900209558890903e-05,1.2,4.900209558890903e-05,1.2,4.900209558890903e-05,0,4.900209558890903e-05,0,4.900209558890903e-05,1.2,4.900209558890903e-05,1.2,4.900209558890903e-05,1.2,4.900209558890903e-05,0,4.900209558890903e-05,0.9619239835592394
4.90022021070044e-05,1.2,4.90022021070044e-05,1.2,4.90022021070044e-05,0,4.90022021070044e-05,0,4.90022021070044e-05,1.2,4.90022021070044e-05,1.2,4.90022021070044e-05,1.2,4.90022021070044e-05,0,4.90022021070044e-05,0.961874515965652
4.900229002368216e-05,1.2,4.900229002368216e-05,1.2,4.900229002368216e-05,0,4.900229002368216e-05,0,4.900229002368216e-05,1.2,4.900229002368216e-05,1.2,4.900229002368216e-05,1.2,4.900229002368216e-05,0,4.900229002368216e-05,0.9618340708046286
4.900246585703769e-05,1.2,4.900246585703769e-05,1.2,4.900246585703769e-05,0,4.900246585703769e-05,0,4.900246585703769e-05,1.2,4.900246585703769e-05,1.2,4.900246585703769e-05,1.2,4.900246585703769e-05,0,4.900246585703769e-05,0.9617542107389585
4.900281752374874e-05,1.2,4.900281752374874e-05,1.2,4.900281752374874e-05,0,4.900281752374874e-05,0,4.900281752374874e-05,1.2,4.900281752374874e-05,1.2,4.900281752374874e-05,1.2,4.900281752374874e-05,0,4.900281752374874e-05,0.9615985065273497
4.900352085717084e-05,1.2,4.900352085717084e-05,1.2,4.900352085717084e-05,0,4.900352085717084e-05,0,4.900352085717084e-05,1.2,4.900352085717084e-05,1.2,4.900352085717084e-05,1.2,4.900352085717084e-05,0,4.900352085717084e-05,0.9613025771460677
4.900492752401505e-05,1.2,4.900492752401505e-05,1.2,4.900492752401505e-05,0,4.900492752401505e-05,0,4.900492752401505e-05,1.2,4.900492752401505e-05,1.2,4.900492752401505e-05,1.2,4.900492752401505e-05,0,4.900492752401505e-05,0.9607668559839124
4.900774085770345e-05,1.2,4.900774085770345e-05,1.2,4.900774085770345e-05,0,4.900774085770345e-05,0,4.900774085770345e-05,1.2,4.900774085770345e-05,1.2,4.900774085770345e-05,1.2,4.900774085770345e-05,0,4.900774085770345e-05,0.9598902302250324
4.901336752508027e-05,1.2,4.901336752508027e-05,1.2,4.901336752508027e-05,0,4.901336752508027e-05,0,4.901336752508027e-05,1.2,4.901336752508027e-05,1.2,4.901336752508027e-05,1.2,4.901336752508027e-05,0,4.901336752508027e-05,0.9586788155086033
4.90246208598339e-05,1.2,4.90246208598339e-05,1.2,4.90246208598339e-05,0,4.90246208598339e-05,0,4.90246208598339e-05,1.2,4.90246208598339e-05,1.2,4.90246208598339e-05,1.2,4.90246208598339e-05,0,4.90246208598339e-05,0.9575799521842063
4.904712752934116e-05,1.2,4.904712752934116e-05,1.2,4.904712752934116e-05,0,4.904712752934116e-05,0,4.904712752934116e-05,1.2,4.904712752934116e-05,1.2,4.904712752934116e-05,1.2,4.904712752934116e-05,0,4.904712752934116e-05,0.9569420745381574
4.909214086835568e-05,1.2,4.909214086835568e-05,1.2,4.909214086835568e-05,0,4.909214086835568e-05,0,4.909214086835568e-05,1.2,4.909214086835568e-05,1.2,4.909214086835568e-05,1.2,4.909214086835568e-05,0,4.909214086835568e-05,0.9571941550472202
4.918216754638472e-05,1.2,4.918216754638472e-05,1.2,4.918216754638472e-05,0,4.918216754638472e-05,0,4.918216754638472e-05,1.2,4.918216754638472e-05,1.2,4.918216754638472e-05,1.2,4.918216754638472e-05,0,4.918216754638472e-05,0.9571688863920279
4.936222090244281e-05,1.2,4.936222090244281e-05,1.2,4.936222090244281e-05,0,4.936222090244281e-05,0,4.936222090244281e-05,1.2,4.936222090244281e-05,1.2,4.936222090244281e-05,1.2,4.936222090244281e-05,0,4.936222090244281e-05,0.9570913136685043
4.972232761455898e-05,1.2,4.972232761455898e-05,1.2,4.972232761455898e-05,0,4.972232761455898e-05,0,4.972232761455898e-05,1.2,4.972232761455898e-05,1.2,4.972232761455898e-05,1.2,4.972232761455898e-05,0,4.972232761455898e-05,0.9571212915385922
5e-05,1.2,5e-05,1.2,5e-05,0,5e-05,0,5e-05,1.2,5e-05,1.2,5e-05,1.2,5e-05,8.131516293641283e-12,5e-05,0.9571294447456962
5.000025e-05,1.2,5.000025e-05,1.2,5.000025e-05,0,5.000025e-05,0,5.000025e-05,1.2,5.000025e-05,1.2,5.000025e-05,1.2,5.000025e-05,0.3000000000047235,5.000025e-05,0.9571293552245737
5.000034375e-05,1.2,5.000034375e-05,1.2,5.000034375e-05,0,5.000034375e-05,0,5.000034375e-05,1.2,5.000034375e-05,1.2,5.000034375e-05,1.2,5.000034375e-05,0.4125000000024291,5.000034375e-05,0.9571293201113275
5.000039062499999e-05,1.2,5.000039062499999e-05,1.2,5.000039062499999e-05,0,5.000039062499999e-05,0,5.000039062499999e-05,1.2,5.000039062499999e-05,1.2,5.000039062499999e-05,1.2,5.000039062499999e-05,0.4687499999972162,5.000039062499999e-05,0.9571293005079925
5.000041406249999e-05,1.2,5.000041406249999e-05,1.2,5.000041406249999e-05,0,5.000041406249999e-05,0,5.000041406249999e-05,1.2,5.000041406249999e-05,1.2,5.000041406249999e-05,1.2,5.000041406249999e-05,0.4968749999986755,5.000041406249999e-05,0.9571292891322805
5.00004609375e-05,1.2,5.00004609375e-05,1.2,5.00004609375e-05,0,5.00004609375e-05,0,5.00004609375e-05,1.2,5.00004609375e-05,1.2,5.00004609375e-05,1.2,5.00004609375e-05,0.5531250000015939,5.00004609375e-05,0.9571292582780083
5.000047556274741e-05,1.2,5.000047556274741e-05,1.2,5.000047556274741e-05,0,5.000047556274741e-05,0,5.000047556274741e-05,1.2,5.000047556274741e-05,1.2,5.000047556274741e-05,1.2,5.000047556274741e-05,0.5706752969025741,5.000047556274741e-05,0.9571292473407328
5.000050481324225e-05,1.2,5.000050481324225e-05,1.2,5.000050481324225e-05,0,5.000050481324225e-05,0,5.000050481324225e-05,1.2,5.000050481324225e-05,1.2,5.000050481324225e-05,1.2,5.000050481324225e-05,0.6057758907045346,5.000050481324225e-05,0.9571294627946364
