/PHI_1 (pulse_width=5e-07) X,/PHI_1 (pulse_width=5e-07) Y,/VIN (pulse_width=5e-07) X,/VIN (pulse_width=5e-07) Y,/SH_OUT (pulse_width=5e-07) X,/SH_OUT (pulse_width=5e-07) Y
2.000584822539173e-06,0.7017870470082872,2.000584822539173e-06,0.6011023638954466,2.000584822539173e-06,0.5742856595667056
2.000588141208806e-06,0.7057694505667192,2.000588141208806e-06,0.6011086194297102,2.000588141208806e-06,0.574286973001371
2.000592487129527e-06,0.7109845554329206,2.000592487129527e-06,0.6011168112831908,2.000592487129527e-06,0.5742887151423616
2.000596731384289e-06,0.71607766114711,2.000596731384289e-06,0.6011248115009798,2.000596731384289e-06,0.5742903467364254
2.000600658582515e-06,0.7207902990182981,2.000600658582515e-06,0.6011322140821436,2.000600658582515e-06,0.5742918290909942
2.000605682566695e-06,0.7268190800337645,2.000605682566695e-06,0.601141684052216,2.000605682566695e-06,0.574293641360341
2.000609916573982e-06,0.7318998887790908,2.000609916573982e-06,0.6011496649533805,2.000609916573982e-06,0.5742951453430153
2.000615145344583e-06,0.7381744135000935,2.000615145344583e-06,0.6011595209355163,2.000615145344583e-06,0.5742969523826169
2.000619907905044e-06,0.74388948605287,2.000619907905044e-06,0.6011684981335956,2.000619907905044e-06,0.5742986004580457
2.000625368602207e-06,0.7504423226485583,2.000625368602207e-06,0.6011787912855576,2.000625368602207e-06,0.5743004686050139
2.000630699362825e-06,0.7568392353905027,2.000630699362825e-06,0.6011888395130377,2.000630699362825e-06,0.5743023135338944
2.000636539759518e-06,0.763847711421166,2.000636539759518e-06,0.6011998483796325,2.000636539759518e-06,0.574304330178279
2.000642481750244e-06,0.7709781002923699,2.000642481750244e-06,0.6012110487456757,2.000642481750244e-06,0.5743064128498967
2.000648844892775e-06,0.7786138713305567,2.000648844892775e-06,0.6012230429620991,2.000648844892775e-06,0.5743086467746626
2.000655465566271e-06,0.7865586795258751,2.000655465566271e-06,0.6012355226114368,2.000655465566271e-06,0.5743110058477793
2.000662496846429e-06,0.7949962157150163,2.000662496846429e-06,0.6012487762338874,2.000662496846429e-06,0.5743135185901077
2.0006698897213e-06,0.8038676655599979,2.0006698897213e-06,0.6012627114441971,2.0006698897213e-06,0.5743161961204752
2.000677741479963e-06,0.8132897759561741,2.000677741479963e-06,0.601277511627437,2.000677741479963e-06,0.574319048590343
2.000686030086891e-06,0.8232361042691468,2.000686030086891e-06,0.6012931352475668,2.000686030086891e-06,0.574322094539273
2.00069486791883e-06,0.8338415025959549,2.00069486791883e-06,0.6013097941291121,2.00069486791883e-06,0.5743253507493883
2.000704205502397e-06,0.8450466028769151,2.000704205502397e-06,0.6013273950169701,2.000704205502397e-06,0.5743288235949783
2.000714217681549e-06,0.8570612178593429,2.000714217681549e-06,0.6013462674832086,2.000714217681549e-06,0.5743325536383492
2.000724787526093e-06,0.8697450313117037,2.000724787526093e-06,0.6013661911198901,2.000724787526093e-06,0.5743365200101493
2.000736191641481e-06,0.8834299697775403,2.000736191641481e-06,0.6013876873143573,2.000736191641481e-06,0.5743408017633569
2.000748213794317e-06,0.8978565531805718,2.000748213794317e-06,0.6014103484769712,2.000748213794317e-06,0.5743453387591989
2.000761257419338e-06,0.9135089032062064,2.000761257419338e-06,0.6014349350617828,2.000761257419338e-06,0.5743502582908836
2.000775001573588e-06,0.930001888305294,2.000775001573588e-06,0.6014608421067595,2.000775001573588e-06,0.5743554592685677
2.000789961651587e-06,0.9479539819041974,2.000789961651587e-06,0.6014890411042387,2.000789961651587e-06,0.5743611118969163
2.000805757408935e-06,0.9669088907223724,2.000805757408935e-06,0.6015188153118485,2.000805757408935e-06,0.5743670919273667
2.00082295065376e-06,0.9875407845120286,2.00082295065376e-06,0.6015512237087637,2.00082295065376e-06,0.5743735876489059
2.000841187016473e-06,1.0094244197678,2.000841187016473e-06,0.6015855983251929,2.000841187016473e-06,0.5743804844133621
2.00086099256038e-06,1.03319107245584,2.00086099256038e-06,0.6016229307624825,2.00086099256038e-06,0.5743879572949776
2.000882116587075e-06,1.058539904489913,2.000882116587075e-06,0.6016627484654651,2.000882116587075e-06,0.5743959308987688
2.000904994667483e-06,1.085993600979732,2.000904994667483e-06,0.6017058724611428,2.000904994667483e-06,0.574404546212048
2.000929520741781e-06,1.115424890137524,2.000929520741781e-06,0.6017521028300861,2.000929520741781e-06,0.5744137824406019
2.000956026280204e-06,1.147231536244314,2.000956026280204e-06,0.6018020643738039,2.000956026280204e-06,0.574423741211822
2.000978013140102e-06,1.173615768121948,2.000978013140102e-06,0.6018435084370632,2.000978013140102e-06,0.5744320028772474
2.001e-06,1.2,2.001e-06,0.6018849524915274,2.001e-06,0.5744402462999039
2.001002107646132e-06,1.2,2.001002107646132e-06,0.6018889252912442,2.001002107646132e-06,0.5744352879804335
2.0010041224312e-06,1.2,2.0010041224312e-06,0.6018927230527662,2.0010041224312e-06,0.5744333261510363
2.001005341386941e-06,1.2,2.001005341386941e-06,0.601895020718762,2.001005341386941e-06,0.5744337553521983
2.001006555739426e-06,1.2,2.001006555739426e-06,0.6018973097078368,2.001006555739426e-06,0.574433843939585
2.001008469264346e-06,1.2,2.001008469264346e-06,0.6019009165992691,2.001008469264346e-06,0.5744338608629999
2.001010474655744e-06,1.2,2.001010474655744e-06,0.6019046966539889,2.001010474655744e-06,0.5744339121298672
2.001012705215065e-06,1.2,2.001012705215065e-06,0.601908901138024,2.001012705215065e-06,0.5744339109051028
2.001015567219783e-06,1.2,2.001015567219783e-06,0.6019142958624423,2.001015567219783e-06,0.5744339371455575
2.001018946161914e-06,1.2,2.001018946161914e-06,0.6019206649857822,2.001018946161914e-06,0.5744339303413757
2.001023163526583e-06,1.2,2.001023163526583e-06,0.601928614490001,2.001023163526583e-06,0.5744339445231313
2.001028467584662e-06,1.2,2.001028467584662e-06,0.6019386123520187,2.001028467584662e-06,0.5744339367907871
2.001035130365034e-06,1.2,2.001035130365034e-06,0.6019511713311596,2.001035130365034e-06,0.5744339476340475
2.001043601543724e-06,1.2,2.001043601543724e-06,0.6019671390416794,2.001043601543724e-06,0.5744339417011803
2.00105440151604e-06,1.2,2.00105440151604e-06,0.6019874963993449,2.00105440151604e-06,0.5744339524788752
2.001068202514352e-06,1.2,2.001068202514352e-06,0.6020135105236902,2.001068202514352e-06,0.5744339488336809
2.001085901946079e-06,1.2,2.001085901946079e-06,0.6020468729755113,2.001085901946079e-06,0.5744339609007172
2.00110862989059e-06,1.2,2.00110862989059e-06,0.602089713887068,2.00110862989059e-06,0.5744339601776515
2.0011378589675e-06,1.2,2.0011378589675e-06,0.6021448090559921,2.0011378589675e-06,0.5744339750738602
2.001175493416594e-06,1.2,2.001175493416594e-06,0.6022157478528691,2.001175493416594e-06,0.5744339787262083
2.001223985590682e-06,1.2,2.001223985590682e-06,0.6023071527982462,2.001223985590682e-06,0.5744339987309781
2.001286510721486e-06,1.2,2.001286510721486e-06,0.602425008976618,2.001286510721486e-06,0.574434009401137
2.001367169099977e-06,1.2,2.001367169099977e-06,0.6025770451169429,2.001367169099977e-06,0.574434038154145
2.00147125787977e-06,1.2,2.00147125787977e-06,0.6027732458934626,2.00147125787977e-06,0.5744340603744112
2.001605623767176e-06,1.2,2.001605623767176e-06,0.6030265166642902,2.001605623767176e-06,0.5744341038632297
2.001779112191543e-06,1.2,2.001779112191543e-06,0.6033535300139268,2.001779112191543e-06,0.5744341452703537
2.002003153185652e-06,1.2,2.002003153185652e-06,0.6037758298767568,2.002003153185652e-06,0.5744342134409184
2.002292516421543e-06,1.2,2.002292516421543e-06,0.6043212542906991,2.002292516421543e-06,0.5744342868266017
2.002666286062019e-06,1.2,2.002666286062019e-06,0.6050257720511747,2.002666286062019e-06,0.5744343962507871
2.003149122123904e-06,1.2,2.003149122123904e-06,0.6059358585264738,2.003149122123904e-06,0.5744345229933527
2.003772889110034e-06,1.2,2.003772889110034e-06,0.6071115619056572,2.003772889110034e-06,0.5744347013229502
2.004578760807262e-06,1.2,2.004578760807262e-06,0.6086304631503593,2.004578760807262e-06,0.5744349171301026
2.005619940284047e-06,1.2,2.005619940284047e-06,0.6105927875172772,2.005619940284047e-06,0.5744352105238244
2.006965174124041e-06,1.2,2.006965174124041e-06,0.6131279962197528,2.006965174124041e-06,0.5744355749976643
2.008703293657533e-06,1.2,2.008703293657533e-06,0.6164032780339014,2.008703293657533e-06,0.5744360604136183
2.010949082839339e-06,1.2,2.010949082839339e-06,0.6206344652761281,2.010949082839339e-06,0.574436672978301
2.013850860323304e-06,1.2,2.013850860323304e-06,0.6261000183007646,2.013850860323304e-06,0.5744374788239989
2.017600276955994e-06,1.2,2.017600276955994e-06,0.6331588383300882,2.017600276955994e-06,0.5744385051087776
2.022444975570975e-06,1.2,2.022444975570975e-06,0.6422727313273472,2.022444975570975e-06,0.5744398447403499
2.028704949185445e-06,1.2,2.028704949185445e-06,0.6540342478396679,2.028704949185445e-06,0.5744415592103844
2.03679367856988e-06,1.2,2.03679367856988e-06,0.6692001099585682,2.03679367856988e-06,0.5744437845147866
2.047245445209227e-06,1.2,2.047245445209227e-06,0.6887289399180386,2.047245445209227e-06,0.5744466358893656
2.060750623965703e-06,1.2,2.060750623965703e-06,0.7138183060607934,2.060750623965703e-06,0.5744503141275705
2.078201286560695e-06,1.2,2.078201286560695e-06,0.7459275911236884,2.078201286560695e-06,0.5744550082612317
2.100750129469455e-06,1.2,2.100750129469455e-06,0.7867544371102482,2.100750129469455e-06,0.5744609925499341
2.129886612098543e-06,1.2,2.129886612098543e-06,0.838092566506823,2.129886612098543e-06,0.5744685055717492
2.167535360381764e-06,1.2,2.167535360381764e-06,0.9014169535546459,2.167535360381764e-06,0.5744777912955382
2.21618324871367e-06,1.2,2.21618324871367e-06,0.9768836474414668,2.21618324871367e-06,0.5744888504767963
2.279043859390533e-06,1.2,2.279043859390533e-06,1.061157043570902,2.279043859390533e-06,0.5745012285140468
2.360269102731838e-06,1.2,2.360269102731838e-06,1.143112012584741,2.360269102731838e-06,0.5745133479644798
2.430634551365919e-06,1.2,2.430634551365919e-06,1.185809814869213,2.430634551365919e-06,0.574520015180604
2.501e-06,1.2,2.501e-06,1.199997039121115,2.501e-06,0.574522928401104
2.5010625e-06,1.124999999999835,2.5010625e-06,1.199996657445675,2.5010625e-06,0.574493165720233
2.501156294768499e-06,1.012446277801593,2.501156294768499e-06,1.199996041253941,2.501156294768499e-06,0.5744578012534094
2.501189078114451e-06,0.9731062626592049,2.501189078114451e-06,1.199995813594747,2.501189078114451e-06,0.5744457251681134
2.50122893959329e-06,0.9252724880516199,2.50122893959329e-06,1.199995528208632,2.50122893959329e-06,0.5744313909410952
2.501279410238171e-06,0.8647077141946361,2.501279410238171e-06,1.19999515336785,2.501279410238171e-06,0.5744168701994007
2.501330882482378e-06,0.8029410211465456,2.501330882482378e-06,1.199994755551985,2.501330882482378e-06,0.5744141941209204
2.50138060251302e-06,0.7432769843753917,2.50138060251302e-06,1.19999435638163,2.50138060251302e-06,0.5744424171650588
2.501425101916625e-06,0.689877700050393,2.501425101916625e-06,1.199993986710358,2.501425101916625e-06,0.5745149367692878
2.501475905253114e-06,0.6289136962629835,2.501475905253114e-06,1.199993550334682,2.501475905253114e-06,0.5746816252851239
2.501502243459887e-06,0.5973078481358169,2.501502243459887e-06,1.199993318086674,2.501502243459887e-06,0.5748118571603725
2.501531577733855e-06,0.5621067193741659,2.501531577733855e-06,1.19999305458421,2.501531577733855e-06,0.5750019975988669
2.501554120850842e-06,0.5350549789889573,2.501554120850842e-06,1.199992848622368,2.501554120850842e-06,0.575184875260017
2.501577868228461e-06,0.5065581258466691,2.501577868228461e-06,1.199992628403186,2.501577868228461e-06,0.5754138628546234
2.501594850841157e-06,0.4861789906117607,2.501594850841157e-06,1.199992468868425,2.501594850841157e-06,0.5756004220787106
2.501625989977346e-06,0.4488120271840578,2.501625989977346e-06,1.199992171910466,2.501625989977346e-06,0.5759922861745463
2.501644125928012e-06,0.4270488863858986,2.501644125928012e-06,1.199991996311254,2.501644125928012e-06,0.5762493346254157
2.501655310854973e-06,0.4136269740316748,2.501655310854973e-06,1.199991887043499,2.501655310854973e-06,0.5764181793906249
2.501668531900335e-06,0.3977617195982933,2.501668531900335e-06,1.199991756929121,2.501668531900335e-06,0.5766290615379069
2.501678237778126e-06,0.386114666248343,2.501678237778126e-06,1.199991660750257,2.501678237778126e-06,0.5767950609496013
2.501689259037349e-06,0.3728891551811783,2.501689259037349e-06,1.199991550860456,2.501689259037349e-06,0.577000262206702
2.5016973723073e-06,0.3631532312402517,2.5016973723073e-06,1.199991469505727,2.5016973723073e-06,0.5771622307485287
2.501705946396463e-06,0.3528643242442673,2.501705946396463e-06,1.199991383106562,2.501705946396463e-06,0.5773422402218145
2.501716021882968e-06,0.3407737404382208,2.501716021882968e-06,1.199991281021801,2.501716021882968e-06,0.577563656044522
2.501728055232122e-06,0.3263337214538065,2.501728055232122e-06,1.199991158312278,2.501728055232122e-06,0.5778403464612477
2.501739142278254e-06,0.3130292660948439,2.501739142278254e-06,1.199991044493665,2.501739142278254e-06,0.5781058899149595
2.501755782980452e-06,0.2930604234570534,2.501755782980452e-06,1.199990872295563,2.501755782980452e-06,0.5785219355773377
2.501770429602759e-06,0.2754844766886096,2.501770429602759e-06,1.1999907193754,2.501770429602759e-06,0.5789047654516771
2.501792457387524e-06,0.2490511349706358,2.501792457387524e-06,1.199990486999222,2.501792457387524e-06,0.5795086543793218
2.501813245799646e-06,0.2241050404244934,2.501813245799646e-06,1.19999026506209,2.501813245799646e-06,0.5801092145531168
2.501842893897838e-06,0.1885273225937705,2.501842893897838e-06,1.199989944111459,2.501842893897838e-06,0.581016575856386
2.501873873102654e-06,0.151352276815341,2.501873873102654e-06,1.199989603190159,2.501873873102654e-06,0.5820284617228638
2.501915393320377e-06,0.1015280155468632,2.501915393320377e-06,1.199989137353997,2.501915393320377e-06,0.5834863021891991
2.501963204487904e-06,0.04415461451455727,2.501963204487904e-06,1.199988588290705,2.501963204487904e-06,0.5853079935940235
2.502e-06,0,2.502e-06,1.199988156513682,2.502e-06,0.5868123981237782
2.502009342422235e-06,0,2.502009342422235e-06,1.199988045608773,2.502009342422235e-06,0.5872101089982642
2.502019431753079e-06,0,2.502019431753079e-06,1.199987925256752,2.502019431753079e-06,0.5876326894006801
2.502029006741436e-06,0,2.502029006741436e-06,1.199987810482658,2.502029006741436e-06,0.5880317868926941
2.502037672043777e-06,0,2.502037672043777e-06,1.199987706144867,2.502037672043777e-06,0.5883938921815542
2.502051113866211e-06,0,2.502051113866211e-06,1.199987543413775,2.502051113866211e-06,0.5889537628274514
2.502067257586533e-06,0,2.502067257586533e-06,1.199987346558475,2.502067257586533e-06,0.5896261481352645
2.502088502307447e-06,0,2.502088502307447e-06,1.199987085150163,2.502088502307447e-06,0.5905087167006892
2.502120232134798e-06,0,2.502120232134798e-06,1.199986689749795,2.502120232134798e-06,0.5918244946487397
2.50216370045349e-06,0,2.50216370045349e-06,1.199986138392414,2.50216370045349e-06,0.5936203664050282
2.502228664316723e-06,0,2.502228664316723e-06,1.199985293526485,2.502228664316723e-06,0.5962921758866943
2.50232514213488e-06,0,2.50232514213488e-06,1.199983992700103,2.50232514213488e-06,0.6002318283773076
2.502469351294628e-06,0,2.502469351294628e-06,1.199981945536907,2.502469351294628e-06,0.6060616666638167
2.502688959234056e-06,0,2.502688959234056e-06,1.199978591469709,2.502688959234056e-06,0.6148089137684525
2.503019737427466e-06,0,2.503019737427466e-06,1.199973000476072,2.503019737427466e-06,0.6277105341002521
2.503538844599096e-06,0,2.503538844599096e-06,1.199962920018339,2.503538844599096e-06,0.6473671101825854
2.50426075536882e-06,0,2.50426075536882e-06,1.199946248855563,2.50426075536882e-06,0.6736837017283437
2.505428420737327e-06,0,2.505428420737327e-06,1.19991275159904,2.505428420737327e-06,0.7142251728510842
2.506565973694516e-06,0,2.506565973694516e-06,1.19987235497942,2.506565973694516e-06,0.7516825411073922
2.507924815370854e-06,0,2.507924815370854e-06,1.199814058267439,2.507924815370854e-06,0.79405069277479
2.509507395666949e-06,0,2.509507395666949e-06,1.199732384139067,2.509507395666949e-06,0.840168758246024
2.511677522907961e-06,0,2.511677522907961e-06,1.199596286058732,2.511677522907961e-06,0.8976021006656502
2.514749734240192e-06,0,2.514749734240192e-06,1.199355961721724,2.514749734240192e-06,0.9672310966022497
2.518156514522734e-06,0,2.518156514522734e-06,1.199024183386539,2.518156514522734e-06,1.028993881571363
2.521787912385725e-06,0,2.521787912385725e-06,1.198594979471316,2.521787912385725e-06,1.078869196257705
2.525951058450108e-06,0,2.525951058450108e-06,1.19800707670189,2.525951058450108e-06,1.119545601904867
2.532314939865073e-06,0,2.532314939865073e-06,1.196910738502869,2.532314939865073e-06,1.157656119659515
2.53881337232029e-06,0,2.53881337232029e-06,1.195545021763106,2.53881337232029e-06,1.17720046656886
2.544895724011491e-06,0,2.544895724011491e-06,1.194041857682804,2.544895724011491e-06,1.185764212321879
2.550903533859645e-06,0,2.550903533859645e-06,1.19234419043712,2.550903533859645e-06,1.189359791361375
2.557693694682903e-06,0,2.557693694682903e-06,1.190171472901086,2.557693694682903e-06,1.190365950194747
2.565941172758106e-06,0,2.565941172758106e-06,1.18717136000135,2.565941172758106e-06,1.189329520322712
2.575992209833786e-06,0,2.575992209833786e-06,1.182982512353245,2.575992209833786e-06,1.18636796618527
2.58941515990509e-06,0,2.58941515990509e-06,1.176482797839373,2.58941515990509e-06,1.180859540521197
2.606718375417375e-06,0,2.606718375417375e-06,1.166593760462061,2.606718375417375e-06,1.17199208938198
2.633972063872354e-06,0,2.633972063872354e-06,1.147636469123174,2.633972063872354e-06,1.1546004670695
2.67234441434068e-06,0,2.67234441434068e-06,1.114181715501034,2.67234441434068e-06,1.123427938746854
2.736652170438643e-06,0,2.736652170438643e-06,1.041676747277832,2.736652170438643e-06,1.055131460335886
2.834839400619784e-06,0,2.834839400619784e-06,0.8975381176885477,2.834839400619784e-06,0.9194122015702443
2.917419700309892e-06,0,2.917419700309892e-06,0.7539199248814713,2.917419700309892e-06,0.7865804011677907
3e-06,2.541098841762901e-13,3e-06,0.6000000000000002,3e-06,0.6359047192785584
3.0000625e-06,0.07500000000041857,3.0000625e-06,0.599882190276247,3.0000625e-06,0.635842175300118
3.000160522861811e-06,0.1926274341727979,3.000160522861811e-06,0.5996974215467868,3.000160522861811e-06,0.6357427451219526
3.000215972516547e-06,0.2591670198565111,3.000215972516547e-06,0.5995929014284179,3.000215972516547e-06,0.6356932304780289
3.000278986740023e-06,0.3347840880274265,3.000278986740023e-06,0.5994741224515863,3.000278986740023e-06,0.6356385116260682
3.000338147940825e-06,0.4057775289899064,3.000338147940825e-06,0.599362606267854,3.000338147940825e-06,0.6355912122893204
3.00040302983955e-06,0.4836358074599362,3.00040302983955e-06,0.5992403068531199,3.00040302983955e-06,0.6355561776011744
3.000457471646229e-06,0.5489659754753007,3.000457471646229e-06,0.5991376865590424,3.000457471646229e-06,0.6355367539068894
3.000496302747639e-06,0.5955632971669205,3.000496302747639e-06,0.5990644917394805,3.000496302747639e-06,0.6355053493031755
3.000525340055303e-06,0.6304080663634035,3.000525340055303e-06,0.5990097577745176,3.000525340055303e-06,0.6354660050678556
3.000555770617939e-06,0.6669247415273374,3.000555770617939e-06,0.5989523975980366,3.000555770617939e-06,0.6354207227168337
3.000569717688967e-06,0.6836612267607266,3.000569717688967e-06,0.5989261080295948,3.000569717688967e-06,0.6354049827976042
3.000585568511127e-06,0.7026822133531557,3.000585568511127e-06,0.5988962299829237,3.000585568511127e-06,0.6354071336971937
3.000591962262177e-06,0.7103547146120548,3.000591962262177e-06,0.5988841780667454,3.000591962262177e-06,0.6354091808315894
3.000598323998613e-06,0.7179887983357078,3.000598323998613e-06,0.5988721864970337,3.000598323998613e-06,0.6354119382832277
3.000604820052606e-06,0.7257840631269382,3.000604820052606e-06,0.5988599417456014,3.000604820052606e-06,0.6354141984685817
3.000610000315677e-06,0.7320003788129164,3.000610000315677e-06,0.5988501771975336,3.000610000315677e-06,0.6354160955431916
3.000614640876858e-06,0.7375690522293895,3.000614640876858e-06,0.5988414299619708,3.000614640876858e-06,0.635417718396294
3.000618907432924e-06,0.7426889195092596,3.000618907432924e-06,0.5988333877083505,3.000618907432924e-06,0.6354191518248827
3.000622582969811e-06,0.7470995637732226,3.000622582969811e-06,0.5988264594977155,3.000622582969811e-06,0.6354204832260844
3.000625917493845e-06,0.7511009926144077,3.000625917493845e-06,0.5988201740800771,3.000625917493845e-06,0.6354215632026001
3.000628889071452e-06,0.7546668857421616,3.000628889071452e-06,0.5988145727991305,3.000628889071452e-06,0.6354226645664328
3.000631553438912e-06,0.7578641266943769,3.000631553438912e-06,0.5988095505946316,3.000631553438912e-06,0.6354235193104307
3.000633956958383e-06,0.7607483500598882,3.000633956958383e-06,0.598805020076114,3.000633956958383e-06,0.635424420658726
3.000636128667157e-06,0.7633544005884616,3.000636128667157e-06,0.5988009265096634,3.000636128667157e-06,0.6354251192840605
3.000638100698218e-06,0.7657208378622603,3.000638100698218e-06,0.598797209326132,3.000638100698218e-06,0.6354258631963454
3.000639900523313e-06,0.7678806279758396,3.000639900523313e-06,0.5987938167425909,3.000639900523313e-06,0.6354264457235602
3.000641551088139e-06,0.7698613057675208,3.000641551088139e-06,0.5987907055074939,3.000641551088139e-06,0.6354270705948172
3.000643074064496e-06,0.7716888773952856,3.000643074064496e-06,0.5987878347705388,3.000643074064496e-06,0.6354275665767437
3.000644488074818e-06,0.7733856897814202,3.000644488074818e-06,0.5987851694293267,3.000644488074818e-06,0.6354281031995805
3.000645810045849e-06,0.7749720550185899,3.000645810045849e-06,0.598782677577758,3.000645810045849e-06,0.6354285365091318
3.000647055216947e-06,0.7764662603365372,3.000647055216947e-06,0.5987803304903729,3.000647055216947e-06,0.6354290091542839
3.00064823748523e-06,0.7778849822762899,3.00064823748523e-06,0.5987781019717733,3.00064823748523e-06,0.6354294003416919
3.00064936963824e-06,0.7792435658883143,3.00064936963824e-06,0.5987759679180591,3.00064936963824e-06,0.6354298280375376
3.00065046365567e-06,0.7805563868040329,3.00065046365567e-06,0.5987739057480862,3.00065046365567e-06,0.6354301957427225
3.000651530880263e-06,0.781837056315715,3.000651530880263e-06,0.598771894081328,3.000651530880263e-06,0.635430594206839
3.000652582307202e-06,0.7830987686425354,3.000652582307202e-06,0.5987699121923973,3.000652582307202e-06,0.635430955499116
3.000653628763915e-06,0.7843545166983272,3.000653628763915e-06,0.5987679396721164,3.000653628763915e-06,0.6354313396546903
3.000654681181545e-06,0.7856174178543543,3.000654681181545e-06,0.5987659559158078,3.000654681181545e-06,0.6354317100632498
3.000655750802418e-06,0.786900962901946,3.000655750802418e-06,0.5987639397322343,3.000655750802418e-06,0.6354320963012038
3.000656849469204e-06,0.7882193630451336,3.000656849469204e-06,0.5987618687985335,3.000656849469204e-06,0.6354324906220409
3.000657989869805e-06,0.789587843766027,3.000657989869805e-06,0.5987597191986292,3.000657989869805e-06,0.6354328981698368
3.000659185879193e-06,0.7910230550318585,3.000659185879193e-06,0.5987574647788695,3.000659185879193e-06,0.6354333325016841
3.00066045286146e-06,0.7925434337527487,3.00066045286146e-06,0.59875507657869,3.00066045286146e-06,0.6354337842051093
3.000661808102526e-06,0.7941697230313676,3.000661808102526e-06,0.5987525220149752,3.000661808102526e-06,0.6354342787840733
3.00066327119312e-06,0.7959254317440387,3.00066327119312e-06,0.5987497641601529,3.00066327119312e-06,0.635434802266455
3.000664864606035e-06,0.7978375272427584,3.000664864606035e-06,0.5987467606541027,3.000664864606035e-06,0.6354353845225648
3.000666614181836e-06,0.7999370182034801,3.000666614181836e-06,0.5987434627886271,3.000666614181836e-06,0.6354360145036493
3.000668549937084e-06,0.8022599245010307,3.000668549937084e-06,0.5987398139839716,3.000668549937084e-06,0.635436722339112
3.000670706656688e-06,0.804847988026116,3.000670706656688e-06,0.5987357486722887,3.000670706656688e-06,0.6354375043955982
3.000673125094216e-06,0.8077501130589178,3.000673125094216e-06,0.5987311900351028,3.000673125094216e-06,0.6354383902515152
3.0006758526002e-06,0.8110231202405644,3.0006758526002e-06,0.5987260488189869,3.0006758526002e-06,0.6354393861310583
3.000678945071105e-06,0.8147340853257966,3.000678945071105e-06,0.5987202196618616,3.000678945071105e-06,0.6354405226166909
3.000682467273184e-06,0.8189607278206568,3.000682467273184e-06,0.5987135804825376,3.000682467273184e-06,0.6354418174330332
3.000686496475427e-06,0.8237957705124991,3.000686496475427e-06,0.5987059856327969,3.000686496475427e-06,0.6354433053122504
3.000691121182994e-06,0.8293454195925244,3.000691121182994e-06,0.5986972682848176,3.000691121182994e-06,0.6354450172373509
3.000696449260096e-06,0.8357391121152725,3.000696449260096e-06,0.5986872251199437,3.000696449260096e-06,0.6354469966112769
3.000702600481318e-06,0.8431205775818024,3.000702600481318e-06,0.5986756303691021,3.000702600481318e-06,0.6354492898182835
3.000709728249595e-06,0.8516738995139567,3.000709728249595e-06,0.5986621948754918,3.000709728249595e-06,0.6354519554288224
3.000717989999478e-06,0.8615879993732184,3.000717989999478e-06,0.5986466218830127,3.000717989999478e-06,0.6354550568200867
3.000727612515555e-06,0.8731350186664064,3.000727612515555e-06,0.598628483914284,3.000727612515555e-06,0.6354586785069614
3.000738787481028e-06,0.8865449772332642,3.000738787481028e-06,0.5986074196565061,3.000738787481028e-06,0.6354628982405019
3.000751873444411e-06,0.902248133293388,3.000751873444411e-06,0.5985827532642696,3.000751873444411e-06,0.6354678478822638
3.000767062702413e-06,0.9204752428952024,3.000767062702413e-06,0.5985541222689557,3.000767062702413e-06,0.6354736047532481
3.000784962593382e-06,0.941955112058758,3.000784962593382e-06,0.5985203818696447,3.000784962593382e-06,0.6354803910626141
3.000805687397006e-06,0.9668248764075495,3.000805687397006e-06,0.5984813166571055,3.000805687397006e-06,0.6354882519034082
3.000830258135147e-06,0.9963097621761333,3.000830258135147e-06,0.5984350020597767,3.000830258135147e-06,0.6354975612712445
3.000858664254404e-06,1.030397105285129,3.000858664254404e-06,0.5983814579748762,3.000858664254404e-06,0.6355083137297087
3.000892409093184e-06,1.070890911820491,3.000892409093184e-06,0.598317850692959,3.000892409093184e-06,0.6355210603610337
3.000931548005861e-06,1.117857607032935,3.000931548005861e-06,0.5982440758834782,3.000931548005861e-06,0.6355358180738448
3.00096577400293e-06,1.158928803516386,3.00096577400293e-06,0.5981795616854525,3.00096577400293e-06,0.635548693803048
3.001e-06,1.2,3.001e-06,0.5981150475084716,3.001e-06,0.6355615517647945
3.001016942611928e-06,1.2,3.001016942611928e-06,0.5980831115976573,3.001016942611928e-06,0.6355553850307375
3.001037530306944e-06,1.2,3.001037530306944e-06,0.5980443049088914,3.001037530306944e-06,0.6355550251723096
3.001052207440604e-06,1.2,3.001052207440604e-06,0.598016639312776,3.001052207440604e-06,0.6355553971837237
3.001068266559856e-06,1.2,3.001068266559856e-06,0.5979863687540576,3.001068266559856e-06,0.6355550370153977
3.001097483956811e-06,1.2,3.001097483956811e-06,0.5979312955769885,3.001097483956811e-06,0.6355553552776553
3.001131034745284e-06,1.2,3.001131034745284e-06,0.5978680542181407,3.001131034745284e-06,0.6355550412147983
3.001179476563245e-06,1.2,3.001179476563245e-06,0.5977767441439478,3.001179476563245e-06,0.6355553156616046
3.001249504245947e-06,1.2,3.001249504245947e-06,0.5976447460328881,3.001249504245947e-06,0.6355550199298347
3.001346131513276e-06,1.2,3.001346131513276e-06,0.5974626094395837,3.001346131513276e-06,0.635555261595982
3.001486753604969e-06,1.2,3.001486753604969e-06,0.5971975456679692,3.001486753604969e-06,0.6355549598386319
3.001688990269602e-06,1.2,3.001688990269602e-06,0.5968163432855281,3.001688990269602e-06,0.6355551629472853
