/B<7> (Design_Point=1) X,/B<7> (Design_Point=1) Y,/B<6> (Design_Point=1) X,/B<6> (Design_Point=1) Y,/B<5> (Design_Point=1) X,/B<5> (Design_Point=1) Y,/B<4> (Design_Point=1) X,/B<4> (Design_Point=1) Y,/B<3> (Design_Point=1) X,/B<3> (Design_Point=1) Y,/B<2> (Design_Point=1) X,/B<2> (Design_Point=1) Y,/B<0> (Design_Point=1) X,/B<0> (Design_Point=1) Y,/VOUT (Design_Point=1) X,/VOUT (Design_Point=1) Y,/B<1> (Design_Point=1) X,/B<1> (Design_Point=1) Y
5.6001e-05,1.2,5.6001e-05,1.2,5.6001e-05,0,5.6001e-05,0,5.6001e-05,1.2,5.6001e-05,1.2,5.6001e-05,1.2,5.6001e-05,0.8568628973045139,5.6001e-05,1.2
5.600110934629638e-05,1.2,5.600110934629638e-05,1.2,5.600110934629638e-05,0,5.600110934629638e-05,0,5.600110934629638e-05,1.068784444350821,5.600110934629638e-05,1.2,5.600110934629638e-05,1.2,5.600110934629638e-05,0.8596605909487713,5.600110934629638e-05,1.2
5.600123211397007e-05,1.2,5.600123211397007e-05,1.2,5.600123211397007e-05,0,5.600123211397007e-05,0,5.600123211397007e-05,0.9214632359201613,5.600123211397007e-05,1.2,5.600123211397007e-05,1.2,5.600123211397007e-05,0.8626594948907923,5.600123211397007e-05,1.2
5.600133203874776e-05,1.2,5.600133203874776e-05,1.2,5.600133203874776e-05,0,5.600133203874776e-05,0,5.600133203874776e-05,0.8015535026869409,5.600133203874776e-05,1.2,5.600133203874776e-05,1.2,5.600133203874776e-05,0.8649002235229775,5.600133203874776e-05,1.2
5.600138200113661e-05,1.2,5.600138200113661e-05,1.2,5.600138200113661e-05,0,5.600138200113661e-05,0,5.600138200113661e-05,0.7415986360703308,5.600138200113661e-05,1.2,5.600138200113661e-05,1.2,5.600138200113661e-05,0.8659548627634491,5.600138200113661e-05,1.2
5.60014819259143e-05,1.2,5.60014819259143e-05,1.2,5.60014819259143e-05,0,5.60014819259143e-05,0,5.60014819259143e-05,0.6216889028371105,5.60014819259143e-05,1.2,5.60014819259143e-05,1.2,5.60014819259143e-05,0.8679362024939683,5.60014819259143e-05,1.2
5.60015205765341e-05,1.2,5.60015205765341e-05,1.2,5.60015205765341e-05,0,5.60015205765341e-05,0,5.60015205765341e-05,0.5753081590846469,5.60015205765341e-05,1.2,5.60015205765341e-05,1.2,5.60015205765341e-05,0.8686535739393321,5.60015205765341e-05,1.2
5.60015339204184e-05,1.2,5.60015339204184e-05,1.2,5.60015339204184e-05,0,5.60015339204184e-05,0,5.60015339204184e-05,0.5592954979250562,5.60015339204184e-05,1.2,5.60015339204184e-05,1.2,5.60015339204184e-05,0.8688917824869944,5.60015339204184e-05,1.2
5.6001560608187e-05,1.2,5.6001560608187e-05,1.2,5.6001560608187e-05,0,5.6001560608187e-05,0,5.6001560608187e-05,0.5272701756058746,5.6001560608187e-05,1.2,5.6001560608187e-05,1.2,5.6001560608187e-05,0.8693363328159966,5.6001560608187e-05,1.2
5.600158019070141e-05,1.2,5.600158019070141e-05,1.2,5.600158019070141e-05,0,5.600158019070141e-05,0,5.600158019070141e-05,0.503771158306784,5.600158019070141e-05,1.2,5.600158019070141e-05,1.2,5.600158019070141e-05,0.869573856124969,5.600158019070141e-05,1.2
5.600160697736906e-05,1.2,5.600160697736906e-05,1.2,5.600160697736906e-05,0,5.600160697736906e-05,0,5.600160697736906e-05,0.4716271571252919,5.600160697736906e-05,1.2,5.600160697736906e-05,1.2,5.600160697736906e-05,0.8696150049193928,5.600160697736906e-05,1.2
5.600162107660464e-05,1.2,5.600162107660464e-05,1.2,5.600162107660464e-05,0,5.600162107660464e-05,0,5.600162107660464e-05,0.4547080744295652,5.600162107660464e-05,1.2,5.600162107660464e-05,1.2,5.600162107660464e-05,0.8694406276528215,5.600162107660464e-05,1.2
5.600164253196137e-05,1.2,5.600164253196137e-05,1.2,5.600164253196137e-05,0,5.600164253196137e-05,0,5.600164253196137e-05,0.4289616463524886,5.600164253196137e-05,1.2,5.600164253196137e-05,1.2,5.600164253196137e-05,0.8690314152303275,5.600164253196137e-05,1.2
5.600165547154344e-05,1.2,5.600165547154344e-05,1.2,5.600165547154344e-05,0,5.600165547154344e-05,0,5.600165547154344e-05,0.4134341478679064,5.600165547154344e-05,1.2,5.600165547154344e-05,1.2,5.600165547154344e-05,0.868766491365029,5.600165547154344e-05,1.2
5.600167238299255e-05,1.2,5.600167238299255e-05,1.2,5.600167238299255e-05,0,5.600167238299255e-05,0,5.600167238299255e-05,0.3931404089455168,5.600167238299255e-05,1.2,5.600167238299255e-05,1.2,5.600167238299255e-05,0.8684148955416683,5.600167238299255e-05,1.2
5.600169356775233e-05,1.2,5.600169356775233e-05,1.2,5.600169356775233e-05,0,5.600169356775233e-05,0,5.600169356775233e-05,0.3677186972046168,5.600169356775233e-05,1.2,5.600169356775233e-05,1.2,5.600169356775233e-05,0.8679791551112963,5.600169356775233e-05,1.2
5.600172357502808e-05,1.2,5.600172357502808e-05,1.2,5.600172357502808e-05,0,5.600172357502808e-05,0,5.600172357502808e-05,0.3317099663036074,5.600172357502808e-05,1.2,5.600172357502808e-05,1.2,5.600172357502808e-05,0.8673731534530763,5.600172357502808e-05,1.2
5.600175666109109e-05,1.2,5.600175666109109e-05,1.2,5.600175666109109e-05,0,5.600175666109109e-05,0,5.600175666109109e-05,0.2920066906917438,5.600175666109109e-05,1.2,5.600175666109109e-05,1.2,5.600175666109109e-05,0.8667209610593266,5.600175666109109e-05,1.2
5.600180354379521e-05,1.2,5.600180354379521e-05,1.2,5.600180354379521e-05,0,5.600180354379521e-05,0,5.600180354379521e-05,0.2357474457484,5.600180354379521e-05,1.2,5.600180354379521e-05,1.2,5.600180354379521e-05,0.8658243262002395,5.600180354379521e-05,1.2
5.600189730920345e-05,1.2,5.600189730920345e-05,1.2,5.600189730920345e-05,0,5.600189730920345e-05,0,5.600189730920345e-05,0.1232289558617126,5.600189730920345e-05,1.2,5.600189730920345e-05,1.2,5.600189730920345e-05,0.8641240182650315,5.600189730920345e-05,1.2
5.6002e-05,1.2,5.6002e-05,1.2,5.6002e-05,0,5.6002e-05,0,5.6002e-05,0,5.6002e-05,1.2,5.6002e-05,1.2,5.6002e-05,0.8623983040364037,5.6002e-05,1.2
5.600210283397072e-05,1.2,5.600210283397072e-05,1.2,5.600210283397072e-05,0,5.600210283397072e-05,0,5.600210283397072e-05,0,5.600210283397072e-05,1.2,5.600210283397072e-05,1.2,5.600210283397072e-05,0.8608607678018204,5.600210283397072e-05,1.2
5.600221674305657e-05,1.2,5.600221674305657e-05,1.2,5.600221674305657e-05,0,5.600221674305657e-05,0,5.600221674305657e-05,0,5.600221674305657e-05,1.2,5.600221674305657e-05,1.2,5.600221674305657e-05,0.8592293717888659,5.600221674305657e-05,1.2
5.60023106848652e-05,1.2,5.60023106848652e-05,1.2,5.60023106848652e-05,0,5.60023106848652e-05,0,5.60023106848652e-05,0,5.60023106848652e-05,1.2,5.60023106848652e-05,1.2,5.60023106848652e-05,0.857986821766346,5.60023106848652e-05,1.2
5.600249856848246e-05,1.2,5.600249856848246e-05,1.2,5.600249856848246e-05,0,5.600249856848246e-05,0,5.600249856848246e-05,0,5.600249856848246e-05,1.2,5.600249856848246e-05,1.2,5.600249856848246e-05,0.8557565692169976,5.600249856848246e-05,1.2
5.600287433571698e-05,1.2,5.600287433571698e-05,1.2,5.600287433571698e-05,0,5.600287433571698e-05,0,5.600287433571698e-05,0,5.600287433571698e-05,1.2,5.600287433571698e-05,1.2,5.600287433571698e-05,0.8521229042952063,5.600287433571698e-05,1.2
5.600362587018603e-05,1.2,5.600362587018603e-05,1.2,5.600362587018603e-05,0,5.600362587018603e-05,0,5.600362587018603e-05,0,5.600362587018603e-05,1.2,5.600362587018603e-05,1.2,5.600362587018603e-05,0.8473441145482312,5.600362587018603e-05,1.2
5.600512893912411e-05,1.2,5.600512893912411e-05,1.2,5.600512893912411e-05,0,5.600512893912411e-05,0,5.600512893912411e-05,0,5.600512893912411e-05,1.2,5.600512893912411e-05,1.2,5.600512893912411e-05,0.8426893968120858,5.600512893912411e-05,1.2
5.600813507700028e-05,1.2,5.600813507700028e-05,1.2,5.600813507700028e-05,0,5.600813507700028e-05,0,5.600813507700028e-05,0,5.600813507700028e-05,1.2,5.600813507700028e-05,1.2,5.600813507700028e-05,0.8414078000697416,5.600813507700028e-05,1.2
5.601304461015485e-05,1.2,5.601304461015485e-05,1.2,5.601304461015485e-05,0,5.601304461015485e-05,0,5.601304461015485e-05,0,5.601304461015485e-05,1.2,5.601304461015485e-05,1.2,5.601304461015485e-05,0.8412428832056612,5.601304461015485e-05,1.2
5.602098424489148e-05,1.2,5.602098424489148e-05,1.2,5.602098424489148e-05,0,5.602098424489148e-05,0,5.602098424489148e-05,0,5.602098424489148e-05,1.2,5.602098424489148e-05,1.2,5.602098424489148e-05,0.8416200333607302,5.602098424489148e-05,1.2
5.603686351436473e-05,1.2,5.603686351436473e-05,1.2,5.603686351436473e-05,0,5.603686351436473e-05,0,5.603686351436473e-05,0,5.603686351436473e-05,1.2,5.603686351436473e-05,1.2,5.603686351436473e-05,0.8415440094192732,5.603686351436473e-05,1.2
5.606862205331122e-05,1.2,5.606862205331122e-05,1.2,5.606862205331122e-05,0,5.606862205331122e-05,0,5.606862205331122e-05,0,5.606862205331122e-05,1.2,5.606862205331122e-05,1.2,5.606862205331122e-05,0.8414487949143021,5.606862205331122e-05,1.2
5.613213913120422e-05,1.2,5.613213913120422e-05,1.2,5.613213913120422e-05,0,5.613213913120422e-05,0,5.613213913120422e-05,0,5.613213913120422e-05,1.2,5.613213913120422e-05,1.2,5.613213913120422e-05,0.8414885238964523,5.613213913120422e-05,1.2
5.625917328699022e-05,1.2,5.625917328699022e-05,1.2,5.625917328699022e-05,0,5.625917328699022e-05,0,5.625917328699022e-05,0,5.625917328699022e-05,1.2,5.625917328699022e-05,1.2,5.625917328699022e-05,0.8414962623426734,5.625917328699022e-05,1.2
5.651324159856221e-05,1.2,5.651324159856221e-05,1.2,5.651324159856221e-05,0,5.651324159856221e-05,0,5.651324159856221e-05,0,5.651324159856221e-05,1.2,5.651324159856221e-05,1.2,5.651324159856221e-05,0.8414925346517611,5.651324159856221e-05,1.2
5.7001e-05,1.2,5.7001e-05,1.2,5.7001e-05,0,5.7001e-05,0,5.7001e-05,0,5.7001e-05,1.2,5.7001e-05,1.2,5.7001e-05,0.8414923597954868,5.7001e-05,1.2
5.700125e-05,1.2,5.700125e-05,1.2,5.700125e-05,0,5.700125e-05,0,5.700125e-05,0,5.700125e-05,1.2,5.700125e-05,0.9000000000041702,5.700125e-05,0.8414923890442991,5.700125e-05,1.2
5.700134375e-05,1.2,5.700134375e-05,1.2,5.700134375e-05,0,5.700134375e-05,0,5.700134375e-05,0,5.700134375e-05,1.2,5.700134375e-05,0.7874999999983332,5.700134375e-05,0.8414922374630994,5.700134375e-05,1.2
5.7001390625e-05,1.2,5.7001390625e-05,1.2,5.7001390625e-05,0,5.7001390625e-05,0,5.7001390625e-05,0,5.7001390625e-05,1.2,5.7001390625e-05,0.7312499999954147,5.7001390625e-05,0.8414918686987347,5.7001390625e-05,1.2
5.700148437500001e-05,1.2,5.700148437500001e-05,1.2,5.700148437500001e-05,0,5.700148437500001e-05,0,5.700148437500001e-05,0,5.700148437500001e-05,1.2,5.700148437500001e-05,0.6187499999895776,5.700148437500001e-05,0.8414886568354905,5.700148437500001e-05,1.2
5.70015169059484e-05,1.2,5.70015169059484e-05,1.2,5.70015169059484e-05,0,5.70015169059484e-05,0,5.70015169059484e-05,0,5.70015169059484e-05,1.2,5.70015169059484e-05,0.5797128619167236,5.70015169059484e-05,0.8414849508505461,5.70015169059484e-05,1.2
5.70015331714226e-05,1.2,5.70015331714226e-05,1.2,5.70015331714226e-05,0,5.70015331714226e-05,0,5.70015331714226e-05,0,5.70015331714226e-05,1.2,5.70015331714226e-05,0.5601942928802967,5.70015331714226e-05,0.8414820896153012,5.70015331714226e-05,1.2
5.700156570237099e-05,1.2,5.700156570237099e-05,1.2,5.700156570237099e-05,0,5.700156570237099e-05,0,5.700156570237099e-05,0,5.700156570237099e-05,1.2,5.700156570237099e-05,0.5211571548074427,5.700156570237099e-05,0.8414634867925654,5.700156570237099e-05,1.2
5.700160537858378e-05,1.2,5.700160537858378e-05,1.2,5.700160537858378e-05,0,5.700160537858378e-05,0,5.700160537858378e-05,0,5.700160537858378e-05,1.2,5.700160537858378e-05,0.4735456994611452,5.700160537858378e-05,0.8413641594519383,5.700160537858378e-05,1.2
5.700162760443349e-05,1.2,5.700162760443349e-05,1.2,5.700162760443349e-05,0,5.700162760443349e-05,0,5.700162760443349e-05,0,5.700162760443349e-05,1.2,5.700162760443349e-05,0.4468746798121442,5.700162760443349e-05,0.8412563029122987,5.700162760443349e-05,1.2
5.700165131007985e-05,1.2,5.700165131007985e-05,1.2,5.700165131007985e-05,0,5.700165131007985e-05,0,5.700165131007985e-05,0,5.700165131007985e-05,1.2,5.700165131007985e-05,0.4184279041804555,5.700165131007985e-05,0.8411183471538582,5.700165131007985e-05,1.2
5.70016718046704e-05,1.2,5.70016718046704e-05,1.2,5.70016718046704e-05,0,5.70016718046704e-05,0,5.70016718046704e-05,0,5.70016718046704e-05,1.2,5.70016718046704e-05,0.3938343955137106,5.70016718046704e-05,0.8409983858651564,5.70016718046704e-05,1.2
5.700169380687035e-05,1.2,5.700169380687035e-05,1.2,5.700169380687035e-05,0,5.700169380687035e-05,0,5.700169380687035e-05,0,5.700169380687035e-05,1.2,5.700169380687035e-05,0.3674317555760678,5.700169380687035e-05,0.8408706301969806,5.700169380687035e-05,1.2
5.700172039318603e-05,1.2,5.700172039318603e-05,1.2,5.700172039318603e-05,0,5.700172039318603e-05,0,5.700172039318603e-05,0,5.700172039318603e-05,1.2,5.700172039318603e-05,0.3355281767575836,5.700172039318603e-05,0.8407191734543517,5.700172039318603e-05,1.2
5.700175416104653e-05,1.2,5.700175416104653e-05,1.2,5.700175416104653e-05,0,5.700175416104653e-05,0,5.700175416104653e-05,0,5.700175416104653e-05,1.2,5.700175416104653e-05,0.2950067441615014,5.700175416104653e-05,0.8405311192164286,5.700175416104653e-05,1.2
5.700180648425608e-05,1.2,5.700180648425608e-05,1.2,5.700180648425608e-05,0,5.700180648425608e-05,0,5.700180648425608e-05,0,5.700180648425608e-05,1.2,5.700180648425608e-05,0.2322188927053346,5.700180648425608e-05,0.8402490509652252,5.700180648425608e-05,1.2
5.700191113067517e-05,1.2,5.700191113067517e-05,1.2,5.700191113067517e-05,0,5.700191113067517e-05,0,5.700191113067517e-05,0,5.700191113067517e-05,1.2,5.700191113067517e-05,0.1066431897930011,5.700191113067517e-05,0.8397177500192091,5.700191113067517e-05,1.2
5.7002e-05,1.2,5.7002e-05,1.2,5.7002e-05,0,5.7002e-05,0,5.7002e-05,0,5.7002e-05,1.2,5.7002e-05,0,5.7002e-05,0.83929870711387,5.7002e-05,1.2
5.700209566361418e-05,1.2,5.700209566361418e-05,1.2,5.700209566361418e-05,0,5.700209566361418e-05,0,5.700209566361418e-05,0,5.700209566361418e-05,1.2,5.700209566361418e-05,0,5.700209566361418e-05,0.8388933881575302,5.700209566361418e-05,1.2
5.700220430281293e-05,1.2,5.700220430281293e-05,1.2,5.700220430281293e-05,0,5.700220430281293e-05,0,5.700220430281293e-05,0,5.700220430281293e-05,1.2,5.700220430281293e-05,0,5.700220430281293e-05,0.8384515858963322,5.700220430281293e-05,1.2
5.700229272116668e-05,1.2,5.700229272116668e-05,1.2,5.700229272116668e-05,0,5.700229272116668e-05,0,5.700229272116668e-05,0,5.700229272116668e-05,1.2,5.700229272116668e-05,0,5.700229272116668e-05,0.8381180981650789,5.700229272116668e-05,1.2
5.700246955787419e-05,1.2,5.700246955787419e-05,1.2,5.700246955787419e-05,0,5.700246955787419e-05,0,5.700246955787419e-05,0,5.700246955787419e-05,1.2,5.700246955787419e-05,0,5.700246955787419e-05,0.8375155960251808,5.700246955787419e-05,1.2
5.700282323128921e-05,1.2,5.700282323128921e-05,1.2,5.700282323128921e-05,0,5.700282323128921e-05,0,5.700282323128921e-05,0,5.700282323128921e-05,1.2,5.700282323128921e-05,0,5.700282323128921e-05,0.8365223324825564,5.700282323128921e-05,1.2
5.700353057811924e-05,1.2,5.700353057811924e-05,1.2,5.700353057811924e-05,0,5.700353057811924e-05,0,5.700353057811924e-05,0,5.700353057811924e-05,1.2,5.700353057811924e-05,0,5.700353057811924e-05,0.8351831521251832,5.700353057811924e-05,1.2
5.700494527177931e-05,1.2,5.700494527177931e-05,1.2,5.700494527177931e-05,0,5.700494527177931e-05,0,5.700494527177931e-05,0,5.700494527177931e-05,1.2,5.700494527177931e-05,0,5.700494527177931e-05,0.8338287642794019,5.700494527177931e-05,1.2
5.700777465909945e-05,1.2,5.700777465909945e-05,1.2,5.700777465909945e-05,0,5.700777465909945e-05,0,5.700777465909945e-05,0,5.700777465909945e-05,1.2,5.700777465909945e-05,0,5.700777465909945e-05,0.833377512422434,5.700777465909945e-05,1.2
5.701343343373973e-05,1.2,5.701343343373973e-05,1.2,5.701343343373973e-05,0,5.701343343373973e-05,0,5.701343343373973e-05,0,5.701343343373973e-05,1.2,5.701343343373973e-05,0,5.701343343373973e-05,0.833293513052287,5.701343343373973e-05,1.2
5.702475098302029e-05,1.2,5.702475098302029e-05,1.2,5.702475098302029e-05,0,5.702475098302029e-05,0,5.702475098302029e-05,0,5.702475098302029e-05,1.2,5.702475098302029e-05,0,5.702475098302029e-05,0.8334604906398254,5.702475098302029e-05,1.2
5.70473860815814e-05,1.2,5.70473860815814e-05,1.2,5.70473860815814e-05,0,5.70473860815814e-05,0,5.70473860815814e-05,0,5.70473860815814e-05,1.2,5.70473860815814e-05,0,5.70473860815814e-05,0.8334132990340387,5.70473860815814e-05,1.2
5.709265627870362e-05,1.2,5.709265627870362e-05,1.2,5.709265627870362e-05,0,5.709265627870362e-05,0,5.709265627870362e-05,0,5.709265627870362e-05,1.2,5.709265627870362e-05,0,5.709265627870362e-05,0.8333804979331291,5.709265627870362e-05,1.2
5.718319667294806e-05,1.2,5.718319667294806e-05,1.2,5.718319667294806e-05,0,5.718319667294806e-05,0,5.718319667294806e-05,0,5.718319667294806e-05,1.2,5.718319667294806e-05,0,5.718319667294806e-05,0.8333949405085526,5.718319667294806e-05,1.2
5.736427746143695e-05,1.2,5.736427746143695e-05,1.2,5.736427746143695e-05,0,5.736427746143695e-05,0,5.736427746143695e-05,0,5.736427746143695e-05,1.2,5.736427746143695e-05,0,5.736427746143695e-05,0.8333968627267686,5.736427746143695e-05,1.2
5.772643903841472e-05,1.2,5.772643903841472e-05,1.2,5.772643903841472e-05,0,5.772643903841472e-05,0,5.772643903841472e-05,0,5.772643903841472e-05,1.2,5.772643903841472e-05,0,5.772643903841472e-05,0.8333959275259661,5.772643903841472e-05,1.2
5.8e-05,1.2,5.8e-05,1.2,5.8e-05,0,5.8e-05,0,5.8e-05,0,5.8e-05,1.2,5.8e-05,0,5.8e-05,0.8333958971655634,5.8e-05,1.2
5.800025e-05,1.2,5.800025e-05,1.2,5.800025e-05,0,5.800025e-05,0,5.800025e-05,0,5.800025e-05,1.2,5.800025e-05,0.3000000000047235,5.800025e-05,0.8333959165856497,5.800025e-05,1.2
5.800034375e-05,1.2,5.800034375e-05,1.2,5.800034375e-05,0,5.800034375e-05,0,5.800034375e-05,0,5.800034375e-05,1.2,5.800034375e-05,0.4125000000024291,5.800034375e-05,0.8333960112713851,5.800034375e-05,1.2
5.8000390625e-05,1.2,5.8000390625e-05,1.2,5.8000390625e-05,0,5.8000390625e-05,0,5.8000390625e-05,0,5.8000390625e-05,1.2,5.8000390625e-05,0.4687499999972162,5.8000390625e-05,0.8333962543195975,5.8000390625e-05,1.2
5.80004140625e-05,1.2,5.80004140625e-05,1.2,5.80004140625e-05,0,5.80004140625e-05,0,5.80004140625e-05,0,5.80004140625e-05,1.2,5.80004140625e-05,0.4968749999986755,5.80004140625e-05,0.8333964558238537,5.80004140625e-05,1.2
5.80004609375e-05,1.2,5.80004609375e-05,1.2,5.80004609375e-05,0,5.80004609375e-05,0,5.80004609375e-05,0,5.80004609375e-05,1.2,5.80004609375e-05,0.5531250000015939,5.80004609375e-05,0.8333977647451462,5.80004609375e-05,1.2
5.800047557164175e-05,1.2,5.800047557164175e-05,1.2,5.800047557164175e-05,0,5.800047557164175e-05,0,5.800047557164175e-05,0,5.800047557164175e-05,1.2,5.800047557164175e-05,0.5706859701031787,5.800047557164175e-05,0.8333985856963478,5.800047557164175e-05,1.2
5.800050483992526e-05,1.2,5.800050483992526e-05,1.2,5.800050483992526e-05,0,5.800050483992526e-05,0,5.800050483992526e-05,0,5.800050483992526e-05,1.2,5.800050483992526e-05,0.6058079103063484,5.800050483992526e-05,0.8334084683864557,5.800050483992526e-05,1.2
5.80005309859894e-05,1.2,5.80005309859894e-05,1.2,5.80005309859894e-05,0,5.80005309859894e-05,0,5.80005309859894e-05,0,5.80005309859894e-05,1.2,5.80005309859894e-05,0.6371831872840817,5.80005309859894e-05,0.8334517362729389,5.80005309859894e-05,1.2
5.800054877033894e-05,1.2,5.800054877033894e-05,1.2,5.800054877033894e-05,0,5.800054877033894e-05,0,5.800054877033894e-05,0,5.800054877033894e-05,1.2,5.800054877033894e-05,0.6585244067332674,5.800054877033894e-05,0.833520005987238,5.800054877033894e-05,1.2
5.800057287383312e-05,1.2,5.800057287383312e-05,1.2,5.800057287383312e-05,0,5.800057287383312e-05,0,5.800057287383312e-05,0,5.800057287383312e-05,1.2,5.800057287383312e-05,0.687448599738169,5.800057287383312e-05,0.8336487855704672,5.800057287383312e-05,1.2
5.800058785606141e-05,1.2,5.800058785606141e-05,1.2,5.800058785606141e-05,0,5.800058785606141e-05,0,5.800058785606141e-05,0,5.800058785606141e-05,1.2,5.800058785606141e-05,0.7054272736914043,5.800058785606141e-05,0.8337359098244591,5.800058785606141e-05,1.2
5.800059377819156e-05,1.2,5.800059377819156e-05,1.2,5.800059377819156e-05,0,5.800059377819156e-05,0,5.800059377819156e-05,0,5.800059377819156e-05,1.2,5.800059377819156e-05,0.7125338298715183,5.800059377819156e-05,0.8337712309911347,5.800059377819156e-05,1.2
5.800060562245186e-05,1.2,5.800060562245186e-05,1.2,5.800060562245186e-05,0,5.800060562245186e-05,0,5.800060562245186e-05,0,5.800060562245186e-05,1.2,5.800060562245186e-05,0.726746942231746,5.800060562245186e-05,0.8338412024011779,5.800060562245186e-05,1.2
5.800062576072536e-05,1.2,5.800062576072536e-05,1.2,5.800062576072536e-05,0,5.800062576072536e-05,0,5.800062576072536e-05,0,5.800062576072536e-05,1.2,5.800062576072536e-05,0.7509128704258349,5.800062576072536e-05,0.8339586721228492,5.800062576072536e-05,1.2
5.800065124107817e-05,1.2,5.800065124107817e-05,1.2,5.800065124107817e-05,0,5.800065124107817e-05,0,5.800065124107817e-05,0,5.800065124107817e-05,1.2,5.800065124107817e-05,0.7814892938014847,5.800065124107817e-05,0.8341049066289842,5.800065124107817e-05,1.2
5.800070220178379e-05,1.2,5.800070220178379e-05,1.2,5.800070220178379e-05,0,5.800070220178379e-05,0,5.800070220178379e-05,0,5.800070220178379e-05,1.2,5.800070220178379e-05,0.842642140552784,5.800070220178379e-05,0.8343892073238699,5.800070220178379e-05,1.2
5.800079396687071e-05,1.2,5.800079396687071e-05,1.2,5.800079396687071e-05,0,5.800079396687071e-05,0,5.800079396687071e-05,0,5.800079396687071e-05,1.2,5.800079396687071e-05,0.9527602448525586,5.800079396687071e-05,0.8348744877524649,5.800079396687071e-05,1.2
5.800089698343536e-05,1.2,5.800089698343536e-05,1.2,5.800089698343536e-05,0,5.800089698343536e-05,0,5.800089698343536e-05,0,5.800089698343536e-05,1.2,5.800089698343536e-05,1.076380122427595,5.800089698343536e-05,0.8353799729053917,5.800089698343536e-05,1.2
5.8001e-05,1.2,5.8001e-05,1.2,5.8001e-05,0,5.8001e-05,0,5.8001e-05,0,5.8001e-05,1.2,5.8001e-05,1.2,5.8001e-05,0.8358473530941413,5.8001e-05,1.2
5.800110299695271e-05,1.2,5.800110299695271e-05,1.2,5.800110299695271e-05,0,5.800110299695271e-05,0,5.800110299695271e-05,0,5.800110299695271e-05,1.2,5.800110299695271e-05,1.2,5.800110299695271e-05,0.8362627270059632,5.800110299695271e-05,1.076403656752933
5.800121821972385e-05,1.2,5.800121821972385e-05,1.2,5.800121821972385e-05,0,5.800121821972385e-05,0,5.800121821972385e-05,0,5.800121821972385e-05,1.2,5.800121821972385e-05,1.2,5.800121821972385e-05,0.8367076590895821,5.800121821972385e-05,0.9381363313805869
5.800131255939718e-05,1.2,5.800131255939718e-05,1.2,5.800131255939718e-05,0,5.800131255939718e-05,0,5.800131255939718e-05,0,5.800131255939718e-05,1.2,5.800131255939718e-05,1.2,5.800131255939718e-05,0.8370437601456852,5.800131255939718e-05,0.8249287233872458
5.800150123874383e-05,1.2,5.800150123874383e-05,1.2,5.800150123874383e-05,0,5.800150123874383e-05,0,5.800150123874383e-05,0,5.800150123874383e-05,1.2,5.800150123874383e-05,1.2,5.800150123874383e-05,0.8376347012059913,5.800150123874383e-05,0.5985135074005635
5.800154286198242e-05,1.2,5.800154286198242e-05,1.2,5.800154286198242e-05,0,5.800154286198242e-05,0,5.800154286198242e-05,0,5.800154286198242e-05,1.2,5.800154286198242e-05,1.2,5.800154286198242e-05,0.8377380380182549,5.800154286198242e-05,0.5485656210950798
5.800156367360171e-05,1.2,5.800156367360171e-05,1.2,5.800156367360171e-05,0,5.800156367360171e-05,0,5.800156367360171e-05,0,5.800156367360171e-05,1.2,5.800156367360171e-05,1.2,5.800156367360171e-05,0.837779642128743,5.800156367360171e-05,0.523591677942338
5.800158595868619e-05,1.2,5.800158595868619e-05,1.2,5.800158595868619e-05,0,5.800158595868619e-05,0,5.800158595868619e-05,0,5.800158595868619e-05,1.2,5.800158595868619e-05,1.2,5.800158595868619e-05,0.8377807417226151,5.800158595868619e-05,0.4968495765704725
5.800161223040997e-05,1.2,5.800161223040997e-05,1.2,5.800161223040997e-05,0,5.800161223040997e-05,0,5.800161223040997e-05,0,5.800161223040997e-05,1.2,5.800161223040997e-05,1.2,5.800161223040997e-05,0.8376848909173144,5.800161223040997e-05,0.4653235080308848
5.800162446454145e-05,1.2,5.800162446454145e-05,1.2,5.800162446454145e-05,0,5.800162446454145e-05,0,5.800162446454145e-05,0,5.800162446454145e-05,1.2,5.800162446454145e-05,1.2,5.800162446454145e-05,0.8376003825563236,5.800162446454145e-05,0.4506425502549286
5.800164157296483e-05,1.2,5.800164157296483e-05,1.2,5.800164157296483e-05,0,5.800164157296483e-05,0,5.800164157296483e-05,0,5.800164157296483e-05,1.2,5.800164157296483e-05,1.2,5.800164157296483e-05,0.8374605760188844,5.800164157296483e-05,0.4301124421970115
5.800164658461201e-05,1.2,5.800164658461201e-05,1.2,5.800164658461201e-05,0,5.800164658461201e-05,0,5.800164658461201e-05,0,5.800164658461201e-05,1.2,5.800164658461201e-05,1.2,5.800164658461201e-05,0.8374186934922644,5.800164658461201e-05,0.4240984655837559
5.800165660790637e-05,1.2,5.800165660790637e-05,1.2,5.800165660790637e-05,0,5.800165660790637e-05,0,5.800165660790637e-05,0,5.800165660790637e-05,1.2,5.800165660790637e-05,1.2,5.800165660790637e-05,0.8373347549890138,5.800165660790637e-05,0.4120705123572447
5.800167665449508e-05,1.2,5.800167665449508e-05,1.2,5.800167665449508e-05,0,5.800167665449508e-05,0,5.800167665449508e-05,0,5.800167665449508e-05,1.2,5.800167665449508e-05,1.2,5.800167665449508e-05,0.8371679142087156,5.800167665449508e-05,0.3880146059042224
