/PHI_1 (pulse_width=5e-07) X,/PHI_1 (pulse_width=5e-07) Y,/VIN (pulse_width=5e-07) X,/VIN (pulse_width=5e-07) Y,/SH_OUT (pulse_width=5e-07) X,/SH_OUT (pulse_width=5e-07) Y
2.000136327144586e-06,0.1635925735036446,2.000136327144586e-06,0.727087237218364,2.000136327144586e-06,0.7445413621680024
2.000180514336066e-06,0.2166172032793154,2.000180514336066e-06,0.7270493040594506,2.000180514336066e-06,0.7445484870574686
2.000222193518067e-06,0.2666322216807832,2.000222193518067e-06,0.7270135234517259,2.000222193518067e-06,0.7445588527428094
2.000262138982678e-06,0.3145667792140742,2.000262138982678e-06,0.7269792307562364,2.000262138982678e-06,0.74457045816828
2.000292395437895e-06,0.3508745254736592,2.000292395437895e-06,0.7269532556684243,2.000292395437895e-06,0.744579505358575
2.000316257612529e-06,0.3795091350349716,2.000316257612529e-06,0.7269327698781075,2.000316257612529e-06,0.7445865150228618
2.000336105531629e-06,0.4033266379553405,2.000336105531629e-06,0.7269157302272335,2.000336105531629e-06,0.7445919585225336
2.000355169712516e-06,0.4262036550197066,2.000355169712516e-06,0.7268993633231067,2.000355169712516e-06,0.7445968756946462
2.000368762009675e-06,0.4425144116097784,2.000368762009675e-06,0.726887694058293,2.000368762009675e-06,0.7445999835130745
2.000382738907424e-06,0.4592866889089917,2.000382738907424e-06,0.7268756945536189,2.000382738907424e-06,0.7446028314708125
