/B<7> (vref=1.2) X,/B<7> (vref=1.2) Y,/B<6> (vref=1.2) X,/B<6> (vref=1.2) Y,/B<5> (vref=1.2) X,/B<5> (vref=1.2) Y,/B<4> (vref=1.2) X,/B<4> (vref=1.2) Y,/B<3> (vref=1.2) X,/B<3> (vref=1.2) Y,/B<1> (vref=1.2) X,/B<1> (vref=1.2) Y,/B<0> (vref=1.2) X,/B<0> (vref=1.2) Y,/VOUT (vref=1.2) X,/VOUT (vref=1.2) Y,/net10 (vref=1.2) X,/net10 (vref=1.2) Y,/B<2> (vref=1.2) X,/B<2> (vref=1.2) Y
2.000048437500001e-05,1.2,2.000048437500001e-05,1.2,2.000048437500001e-05,1.2,2.000048437500001e-05,0,2.000048437500001e-05,1.2,2.000048437500001e-05,0.5812500000111848,2.000048437500001e-05,0.5812500000111848,2.000048437500001e-05,1.10605278490112,2.000048437500001e-05,1.2,2.000048437500001e-05,1.2
2.000051125239924e-05,1.2,2.000051125239924e-05,1.2,2.000051125239924e-05,1.2,2.000051125239924e-05,0,2.000051125239924e-05,1.2,2.000051125239924e-05,0.6135028790896093,2.000051125239924e-05,0.6135028790896093,2.000051125239924e-05,1.10605276568257,2.000051125239924e-05,1.2,2.000051125239924e-05,1.2
2.00005650071977e-05,1.2,2.00005650071977e-05,1.2,2.00005650071977e-05,1.2,2.00005650071977e-05,0,2.00005650071977e-05,1.2,2.00005650071977e-05,0.6780086372464585,2.00005650071977e-05,0.6780086372464585,2.00005650071977e-05,1.106052728454518,2.00005650071977e-05,1.2,2.00005650071977e-05,1.2
2.000059187351945e-05,1.2,2.000059187351945e-05,1.2,2.000059187351945e-05,1.2,2.000059187351945e-05,0,2.000059187351945e-05,1.2,2.000059187351945e-05,0.7102482233448852,2.000059187351945e-05,0.7102482233448852,2.000059187351945e-05,1.106052785283878,2.000059187351945e-05,1.2,2.000059187351945e-05,1.2
2.00006242404943e-05,1.2,2.00006242404943e-05,1.2,2.00006242404943e-05,1.2,2.00006242404943e-05,0,2.00006242404943e-05,1.2,2.00006242404943e-05,0.7490885931609401,2.00006242404943e-05,0.7490885931609401,2.00006242404943e-05,1.106053605556279,2.00006242404943e-05,1.2,2.00006242404943e-05,1.2
2.000065343579262e-05,1.2,2.000065343579262e-05,1.2,2.000065343579262e-05,1.2,2.000065343579262e-05,0,2.000065343579262e-05,1.2,2.000065343579262e-05,0.7841229511480534,2.000065343579262e-05,0.7841229511480534,2.000065343579262e-05,1.106057526612562,2.000065343579262e-05,1.2,2.000065343579262e-05,1.2
2.000068195835885e-05,1.2,2.000068195835885e-05,1.2,2.000068195835885e-05,1.2,2.000068195835885e-05,0,2.000068195835885e-05,1.2,2.000068195835885e-05,0.8183500306276156,2.000068195835885e-05,0.8183500306276156,2.000068195835885e-05,1.106065197053565,2.000068195835885e-05,1.2,2.000068195835885e-05,1.2
2.0000703133667e-05,1.2,2.0000703133667e-05,1.2,2.0000703133667e-05,1.2,2.0000703133667e-05,0,2.0000703133667e-05,1.2,2.0000703133667e-05,0.8437604004076165,2.0000703133667e-05,0.8437604004076165,2.0000703133667e-05,1.106073054726663,2.0000703133667e-05,1.2,2.0000703133667e-05,1.2
2.000072375961425e-05,1.2,2.000072375961425e-05,1.2,2.000072375961425e-05,1.2,2.000072375961425e-05,0,2.000072375961425e-05,1.2,2.000072375961425e-05,0.8685115370987641,2.000072375961425e-05,0.8685115370987641,2.000072375961425e-05,1.106081794892667,2.000072375961425e-05,1.2,2.000072375961425e-05,1.2
2.000074062068926e-05,1.2,2.000074062068926e-05,1.2,2.000074062068926e-05,1.2,2.000074062068926e-05,0,2.000074062068926e-05,1.2,2.000074062068926e-05,0.8887448271096523,2.000074062068926e-05,0.8887448271096523,2.000074062068926e-05,1.106089085834437,2.000074062068926e-05,1.2,2.000074062068926e-05,1.2
2.000076689765022e-05,1.2,2.000076689765022e-05,1.2,2.000076689765022e-05,1.2,2.000076689765022e-05,0,2.000076689765022e-05,1.2,2.000076689765022e-05,0.9202771802705009,2.000076689765022e-05,0.9202771802705009,2.000076689765022e-05,1.106100551829912,2.000076689765022e-05,1.2,2.000076689765022e-05,1.2
2.000078875032558e-05,1.2,2.000078875032558e-05,1.2,2.000078875032558e-05,1.2,2.000078875032558e-05,0,2.000078875032558e-05,1.2,2.000078875032558e-05,0.9465003906981568,2.000078875032558e-05,0.9465003906981568,2.000078875032558e-05,1.106110105828314,2.000078875032558e-05,1.2,2.000078875032558e-05,1.2
2.000082475098806e-05,1.2,2.000082475098806e-05,1.2,2.000082475098806e-05,1.2,2.000082475098806e-05,0,2.000082475098806e-05,1.2,2.000082475098806e-05,0.9897011856699246,2.000082475098806e-05,0.9897011856699246,2.000082475098806e-05,1.106125866585233,2.000082475098806e-05,1.2,2.000082475098806e-05,1.2
2.000086632526873e-05,1.2,2.000086632526873e-05,1.2,2.000086632526873e-05,1.2,2.000086632526873e-05,0,2.000086632526873e-05,1.2,2.000086632526873e-05,1.039590322477629,2.000086632526873e-05,1.039590322477629,2.000086632526873e-05,1.106144056944618,2.000086632526873e-05,1.2,2.000086632526873e-05,1.2
2.000091518885203e-05,1.2,2.000091518885203e-05,1.2,2.000091518885203e-05,1.2,2.000091518885203e-05,0,2.000091518885203e-05,1.2,2.000091518885203e-05,1.098226622443517,2.000091518885203e-05,1.098226622443517,2.000091518885203e-05,1.106165410296507,2.000091518885203e-05,1.2,2.000091518885203e-05,1.2
2.000095759442601e-05,1.2,2.000095759442601e-05,1.2,2.000095759442601e-05,1.2,2.000095759442601e-05,0,2.000095759442601e-05,1.2,2.000095759442601e-05,1.149113311219008,2.000095759442601e-05,1.149113311219008,2.000095759442601e-05,1.106183913643847,2.000095759442601e-05,1.2,2.000095759442601e-05,1.2
2.0001e-05,1.2,2.0001e-05,1.2,2.0001e-05,1.2,2.0001e-05,0,2.0001e-05,1.2,2.0001e-05,1.199999999998565,2.0001e-05,1.199999999998565,2.0001e-05,1.106202392287123,2.0001e-05,1.2,2.0001e-05,1.2
2.000108481114796e-05,1.2,2.000108481114796e-05,1.2,2.000108481114796e-05,1.2,2.000108481114796e-05,0,2.000108481114796e-05,1.2,2.000108481114796e-05,1.2,2.000108481114796e-05,1.2,2.000108481114796e-05,1.106239227651021,2.000108481114796e-05,1.2,2.000108481114796e-05,1.098226622442918
2.000116521971622e-05,1.2,2.000116521971622e-05,1.2,2.000116521971622e-05,1.2,2.000116521971622e-05,0,2.000116521971622e-05,1.2,2.000116521971622e-05,1.2,2.000116521971622e-05,1.2,2.000116521971622e-05,1.106274107437903,2.000116521971622e-05,1.2,2.000116521971622e-05,1.001736340532585
2.000123287705636e-05,1.2,2.000123287705636e-05,1.2,2.000123287705636e-05,1.2,2.000123287705636e-05,0,2.000123287705636e-05,1.2,2.000123287705636e-05,1.2,2.000123287705636e-05,1.2,2.000123287705636e-05,1.106303388470042,2.000123287705636e-05,1.2,2.000123287705636e-05,0.9205475323699844
2.000136819173663e-05,1.2,2.000136819173663e-05,1.2,2.000136819173663e-05,1.2,2.000136819173663e-05,0,2.000136819173663e-05,1.2,2.000136819173663e-05,1.2,2.000136819173663e-05,1.2,2.000136819173663e-05,1.106361769046473,2.000136819173663e-05,1.2,2.000136819173663e-05,0.7581699160447826
2.000143584907676e-05,1.2,2.000143584907676e-05,1.2,2.000143584907676e-05,1.2,2.000143584907676e-05,0,2.000143584907676e-05,1.2,2.000143584907676e-05,1.2,2.000143584907676e-05,1.2,2.000143584907676e-05,1.106390875015259,2.000143584907676e-05,1.2,2.000143584907676e-05,0.6769811078821817
2.000157116375703e-05,1.2,2.000157116375703e-05,1.2,2.000157116375703e-05,1.2,2.000157116375703e-05,0,2.000157116375703e-05,1.2,2.000157116375703e-05,1.2,2.000157116375703e-05,1.2,2.000157116375703e-05,1.106449015933253,2.000157116375703e-05,1.2,2.000157116375703e-05,0.5146034915569799
2.000168431862979e-05,1.2,2.000168431862979e-05,1.2,2.000168431862979e-05,1.2,2.000168431862979e-05,0,2.000168431862979e-05,1.2,2.000168431862979e-05,1.2,2.000168431862979e-05,1.2,2.000168431862979e-05,1.106490831407734,2.000168431862979e-05,1.2,2.000168431862979e-05,0.3788176442447775
2.000171238983881e-05,1.2,2.000171238983881e-05,1.2,2.000171238983881e-05,1.2,2.000171238983881e-05,0,2.000171238983881e-05,1.2,2.000171238983881e-05,1.2,2.000171238983881e-05,1.2,2.000171238983881e-05,1.106498528285818,2.000171238983881e-05,1.2,2.000171238983881e-05,0.3451321934252691
2.000174353457343e-05,1.2,2.000174353457343e-05,1.2,2.000174353457343e-05,1.2,2.000174353457343e-05,0,2.000174353457343e-05,1.2,2.000174353457343e-05,1.2,2.000174353457343e-05,1.2,2.000174353457343e-05,1.106500905732896,2.000174353457343e-05,1.2,2.000174353457343e-05,0.3077585118831389
2.00017637766021e-05,1.2,2.00017637766021e-05,1.2,2.00017637766021e-05,1.2,2.00017637766021e-05,0,2.00017637766021e-05,1.2,2.00017637766021e-05,1.2,2.00017637766021e-05,1.2,2.00017637766021e-05,1.106499197987425,2.00017637766021e-05,1.2,2.00017637766021e-05,0.2834680774772317
2.000178129280231e-05,1.2,2.000178129280231e-05,1.2,2.000178129280231e-05,1.2,2.000178129280231e-05,0,2.000178129280231e-05,1.2,2.000178129280231e-05,1.2,2.000178129280231e-05,1.2,2.000178129280231e-05,1.106496843772051,2.000178129280231e-05,1.2,2.000178129280231e-05,0.2624486372320769
2.000178691186695e-05,1.2,2.000178691186695e-05,1.2,2.000178691186695e-05,1.2,2.000178691186695e-05,0,2.000178691186695e-05,1.2,2.000178691186695e-05,1.2,2.000178691186695e-05,1.2,2.000178691186695e-05,1.106495959176534,2.000178691186695e-05,1.2,2.000178691186695e-05,0.2557057596541702
2.000179814999625e-05,1.2,2.000179814999625e-05,1.2,2.000179814999625e-05,1.2,2.000179814999625e-05,0,2.000179814999625e-05,1.2,2.000179814999625e-05,1.2,2.000179814999625e-05,1.2,2.000179814999625e-05,1.106494183612864,2.000179814999625e-05,1.2,2.000179814999625e-05,0.2422200044983567
2.000181899437803e-05,1.2,2.000181899437803e-05,1.2,2.000181899437803e-05,1.2,2.000181899437803e-05,0,2.000181899437803e-05,1.2,2.000181899437803e-05,1.2,2.000181899437803e-05,1.2,2.000181899437803e-05,1.106490875786093,2.000181899437803e-05,1.2,2.000181899437803e-05,0.2172067463628677
2.000184957244905e-05,1.2,2.000184957244905e-05,1.2,2.000184957244905e-05,1.2,2.000184957244905e-05,0,2.000184957244905e-05,1.2,2.000184957244905e-05,1.2,2.000184957244905e-05,1.2,2.000184957244905e-05,1.106486005237662,2.000184957244905e-05,1.2,2.000184957244905e-05,0.180513061142846
2.000190192703148e-05,1.2,2.000190192703148e-05,1.2,2.000190192703148e-05,1.2,2.000190192703148e-05,0,2.000190192703148e-05,1.2,2.000190192703148e-05,1.2,2.000190192703148e-05,1.2,2.000190192703148e-05,1.106477639164959,2.000190192703148e-05,1.2,2.000190192703148e-05,0.1176875622177151
2.000195096351574e-05,1.2,2.000195096351574e-05,1.2,2.000195096351574e-05,1.2,2.000195096351574e-05,0,2.000195096351574e-05,1.2,2.000195096351574e-05,1.2,2.000195096351574e-05,1.2,2.000195096351574e-05,1.106469803016872,2.000195096351574e-05,1.2,2.000195096351574e-05,0.05884378111262412
2.0002e-05,1.2,2.0002e-05,1.2,2.0002e-05,1.2,2.0002e-05,0,2.0002e-05,1.2,2.0002e-05,1.2,2.0002e-05,1.2,2.0002e-05,1.10646197326535,2.0002e-05,1.2,2.0002e-05,3.467448550509289e-12
2.000207269888437e-05,1.2,2.000207269888437e-05,1.2,2.000207269888437e-05,1.2,2.000207269888437e-05,0,2.000207269888437e-05,1.2,2.000207269888437e-05,1.2,2.000207269888437e-05,1.2,2.000207269888437e-05,1.106450401749571,2.000207269888437e-05,1.2,2.000207269888437e-05,0
2.00021521142071e-05,1.2,2.00021521142071e-05,1.2,2.00021521142071e-05,1.2,2.00021521142071e-05,0,2.00021521142071e-05,1.2,2.00021521142071e-05,1.2,2.00021521142071e-05,1.2,2.00021521142071e-05,1.106437776718915,2.00021521142071e-05,1.2,2.00021521142071e-05,0
2.000221964744312e-05,1.2,2.000221964744312e-05,1.2,2.000221964744312e-05,1.2,2.000221964744312e-05,0,2.000221964744312e-05,1.2,2.000221964744312e-05,1.2,2.000221964744312e-05,1.2,2.000221964744312e-05,1.106427065162056,2.000221964744312e-05,1.2,2.000221964744312e-05,0
2.000235471391516e-05,1.2,2.000235471391516e-05,1.2,2.000235471391516e-05,1.2,2.000235471391516e-05,0,2.000235471391516e-05,1.2,2.000235471391516e-05,1.2,2.000235471391516e-05,1.2,2.000235471391516e-05,1.106405709667931,2.000235471391516e-05,1.2,2.000235471391516e-05,0
2.000262484685923e-05,1.2,2.000262484685923e-05,1.2,2.000262484685923e-05,1.2,2.000262484685923e-05,0,2.000262484685923e-05,1.2,2.000262484685923e-05,1.2,2.000262484685923e-05,1.2,2.000262484685923e-05,1.106363267568363,2.000262484685923e-05,1.2,2.000262484685923e-05,0
2.000316511274739e-05,1.2,2.000316511274739e-05,1.2,2.000316511274739e-05,1.2,2.000316511274739e-05,0,2.000316511274739e-05,1.2,2.000316511274739e-05,1.2,2.000316511274739e-05,1.2,2.000316511274739e-05,1.106279448858729,2.000316511274739e-05,1.2,2.000316511274739e-05,0
2.000424564452369e-05,1.2,2.000424564452369e-05,1.2,2.000424564452369e-05,1.2,2.000424564452369e-05,0,2.000424564452369e-05,1.2,2.000424564452369e-05,1.2,2.000424564452369e-05,1.2,2.000424564452369e-05,1.10611596941181,2.000424564452369e-05,1.2,2.000424564452369e-05,0
2.00064067080763e-05,1.2,2.00064067080763e-05,1.2,2.00064067080763e-05,1.2,2.00064067080763e-05,0,2.00064067080763e-05,1.2,2.00064067080763e-05,1.2,2.00064067080763e-05,1.2,2.00064067080763e-05,1.105805045321475,2.00064067080763e-05,1.2,2.00064067080763e-05,0
2.001072883518152e-05,1.2,2.001072883518152e-05,1.2,2.001072883518152e-05,1.2,2.001072883518152e-05,0,2.001072883518152e-05,1.2,2.001072883518152e-05,1.2,2.001072883518152e-05,1.2,2.001072883518152e-05,1.10524142674048,2.001072883518152e-05,1.2,2.001072883518152e-05,0
2.001937308939195e-05,1.2,2.001937308939195e-05,1.2,2.001937308939195e-05,1.2,2.001937308939195e-05,0,2.001937308939195e-05,1.2,2.001937308939195e-05,1.2,2.001937308939195e-05,1.2,2.001937308939195e-05,1.104316640969389,2.001937308939195e-05,1.2,2.001937308939195e-05,0
2.003666159781283e-05,1.2,2.003666159781283e-05,1.2,2.003666159781283e-05,1.2,2.003666159781283e-05,0,2.003666159781283e-05,1.2,2.003666159781283e-05,1.2,2.003666159781283e-05,1.2,2.003666159781283e-05,1.103032720254285,2.003666159781283e-05,1.2,2.003666159781283e-05,0
2.007123861465457e-05,1.2,2.007123861465457e-05,1.2,2.007123861465457e-05,1.2,2.007123861465457e-05,0,2.007123861465457e-05,1.2,2.007123861465457e-05,1.2,2.007123861465457e-05,1.2,2.007123861465457e-05,1.101854918751436,2.007123861465457e-05,1.2,2.007123861465457e-05,0
2.014039264833806e-05,1.2,2.014039264833806e-05,1.2,2.014039264833806e-05,1.2,2.014039264833806e-05,0,2.014039264833806e-05,1.2,2.014039264833806e-05,1.2,2.014039264833806e-05,1.2,2.014039264833806e-05,1.10116117208256,2.014039264833806e-05,1.2,2.014039264833806e-05,0
2.027870071570504e-05,1.2,2.027870071570504e-05,1.2,2.027870071570504e-05,1.2,2.027870071570504e-05,0,2.027870071570504e-05,1.2,2.027870071570504e-05,1.2,2.027870071570504e-05,1.2,2.027870071570504e-05,1.101423346135559,2.027870071570504e-05,1.2,2.027870071570504e-05,0
2.055531685043899e-05,1.2,2.055531685043899e-05,1.2,2.055531685043899e-05,1.2,2.055531685043899e-05,0,2.055531685043899e-05,1.2,2.055531685043899e-05,1.2,2.055531685043899e-05,1.2,2.055531685043899e-05,1.101398272324771,2.055531685043899e-05,1.2,2.055531685043899e-05,0
2.1001e-05,1.2,2.1001e-05,1.2,2.1001e-05,1.2,2.1001e-05,0,2.1001e-05,1.2,2.1001e-05,1.2,2.1001e-05,1.2,2.1001e-05,1.101319042107622,2.1001e-05,1.2,2.1001e-05,0
2.100125e-05,1.2,2.100125e-05,1.2,2.100125e-05,1.2,2.100125e-05,0,2.100125e-05,1.2,2.100125e-05,1.2,2.100125e-05,0.9000000000001045,2.100125e-05,1.101319304806146,2.100125e-05,1.2,2.100125e-05,0
2.100134375e-05,1.2,2.100134375e-05,1.2,2.100134375e-05,1.2,2.100134375e-05,0,2.100134375e-05,1.2,2.100134375e-05,1.2,2.100134375e-05,0.7874999999983332,2.100134375e-05,1.101319403592838,2.100134375e-05,1.2,2.100134375e-05,0
2.100153125e-05,1.2,2.100153125e-05,1.2,2.100153125e-05,1.2,2.100153125e-05,0,2.100153125e-05,1.2,2.100153125e-05,1.2,2.100153125e-05,0.5624999999947905,2.100153125e-05,1.101319614966598,2.100153125e-05,1.2,2.100153125e-05,0
2.100158461154044e-05,1.2,2.100158461154044e-05,1.2,2.100158461154044e-05,1.2,2.100158461154044e-05,0,2.100158461154044e-05,1.2,2.100158461154044e-05,1.2,2.100158461154044e-05,0.4984661514668284,2.100158461154044e-05,1.101319682960255,2.100158461154044e-05,1.2,2.100158461154044e-05,0
2.100168782766797e-05,1.2,2.100168782766797e-05,1.2,2.100168782766797e-05,1.2,2.100168782766797e-05,0,2.100168782766797e-05,1.2,2.100168782766797e-05,1.2,2.100168782766797e-05,0.3746067984316596,2.100168782766797e-05,1.101319743606594,2.100168782766797e-05,1.2,2.100168782766797e-05,0
2.100172411775181e-05,1.2,2.100172411775181e-05,1.2,2.100172411775181e-05,1.2,2.100172411775181e-05,0,2.100172411775181e-05,1.2,2.100172411775181e-05,1.2,2.100172411775181e-05,0.3310586978202407,2.100172411775181e-05,1.101319629464146,2.100172411775181e-05,1.2,2.100172411775181e-05,0
2.100176173694787e-05,1.2,2.100176173694787e-05,1.2,2.100176173694787e-05,1.2,2.100176173694787e-05,0,2.100176173694787e-05,1.2,2.100176173694787e-05,1.2,2.100176173694787e-05,0.2859156625589757,2.100176173694787e-05,1.10131866549575,2.100176173694787e-05,1.2,2.100176173694787e-05,0
2.100180570407992e-05,1.2,2.100180570407992e-05,1.2,2.100180570407992e-05,1.2,2.100180570407992e-05,0,2.100180570407992e-05,1.2,2.100180570407992e-05,1.2,2.100180570407992e-05,0.2331551040920699,2.100180570407992e-05,1.101315658294696,2.100180570407992e-05,1.2,2.100180570407992e-05,0
2.100182049782993e-05,1.2,2.100182049782993e-05,1.2,2.100182049782993e-05,1.2,2.100182049782993e-05,0,2.100182049782993e-05,1.2,2.100182049782993e-05,1.2,2.100182049782993e-05,0.2154026040768114,2.100182049782993e-05,1.101314021499074,2.100182049782993e-05,1.2,2.100182049782993e-05,0
2.100185008532996e-05,1.2,2.100185008532996e-05,1.2,2.100185008532996e-05,1.2,2.100185008532996e-05,0,2.100185008532996e-05,1.2,2.100185008532996e-05,1.2,2.100185008532996e-05,0.1798976040462943,2.100185008532996e-05,1.101310115369238,2.100185008532996e-05,1.2,2.100185008532996e-05,0
2.100187314128696e-05,1.2,2.100187314128696e-05,1.2,2.100187314128696e-05,1.2,2.100187314128696e-05,0,2.100187314128696e-05,1.2,2.100187314128696e-05,1.2,2.100187314128696e-05,0.1522304556481451,2.100187314128696e-05,1.101306868156896,2.100187314128696e-05,1.2,2.100187314128696e-05,0
2.100188270152602e-05,1.2,2.100188270152602e-05,1.2,2.100188270152602e-05,1.2,2.100188270152602e-05,0,2.100188270152602e-05,1.2,2.100188270152602e-05,1.2,2.100188270152602e-05,0.1407581687744082,2.100188270152602e-05,1.101305483765883,2.100188270152602e-05,1.2,2.100188270152602e-05,0
2.100190114501021e-05,1.2,2.100190114501021e-05,1.2,2.100190114501021e-05,1.2,2.100190114501021e-05,0,2.100190114501021e-05,1.2,2.100190114501021e-05,1.2,2.100190114501021e-05,0.118625987745949,2.100190114501021e-05,1.101302811505817,2.100190114501021e-05,1.2,2.100190114501021e-05,0
2.100193803197859e-05,1.2,2.100193803197859e-05,1.2,2.100193803197859e-05,1.2,2.100193803197859e-05,0,2.100193803197859e-05,1.2,2.100193803197859e-05,1.2,2.100193803197859e-05,0.07436162568903004,2.100193803197859e-05,1.101297465718584,2.100193803197859e-05,1.2,2.100193803197859e-05,0
2.100196901598929e-05,1.2,2.100196901598929e-05,1.2,2.100196901598929e-05,1.2,2.100196901598929e-05,0,2.100196901598929e-05,1.2,2.100196901598929e-05,1.2,2.100196901598929e-05,0.0371808128456137,2.100196901598929e-05,1.101292977046462,2.100196901598929e-05,1.2,2.100196901598929e-05,0
2.1002e-05,1.2,2.1002e-05,1.2,2.1002e-05,1.2,2.1002e-05,0,2.1002e-05,1.2,2.1002e-05,1.2,2.1002e-05,2.19690932112826e-12,2.1002e-05,1.101288490663433,2.1002e-05,1.2,2.1002e-05,0
2.10020619680214e-05,1.2,2.10020619680214e-05,1.2,2.10020619680214e-05,1.2,2.10020619680214e-05,0,2.10020619680214e-05,1.2,2.10020619680214e-05,1.2,2.10020619680214e-05,0,2.10020619680214e-05,1.101279536674093,2.10020619680214e-05,1.2,2.10020619680214e-05,0
2.100212719773243e-05,1.2,2.100212719773243e-05,1.2,2.100212719773243e-05,1.2,2.100212719773243e-05,0,2.100212719773243e-05,1.2,2.100212719773243e-05,1.2,2.100212719773243e-05,0,2.100212719773243e-05,1.101270120549444,2.100212719773243e-05,1.2,2.100212719773243e-05,0
2.100218383301351e-05,1.2,2.100218383301351e-05,1.2,2.100218383301351e-05,1.2,2.100218383301351e-05,0,2.100218383301351e-05,1.2,2.100218383301351e-05,1.2,2.100218383301351e-05,0,2.100218383301351e-05,1.101261960124942,2.100218383301351e-05,1.2,2.100218383301351e-05,0
2.100229710357567e-05,1.2,2.100229710357567e-05,1.2,2.100229710357567e-05,1.2,2.100229710357567e-05,0,2.100229710357567e-05,1.2,2.100229710357567e-05,1.2,2.100229710357567e-05,0,2.100229710357567e-05,1.101245682090432,2.100229710357567e-05,1.2,2.100229710357567e-05,0
2.100247348049325e-05,1.2,2.100247348049325e-05,1.2,2.100247348049325e-05,1.2,2.100247348049325e-05,0,2.100247348049325e-05,1.2,2.100247348049325e-05,1.2,2.100247348049325e-05,0,2.100247348049325e-05,1.101220449298853,2.100247348049325e-05,1.2,2.100247348049325e-05,0
2.100277307055284e-05,1.2,2.100277307055284e-05,1.2,2.100277307055284e-05,1.2,2.100277307055284e-05,0,2.100277307055284e-05,1.2,2.100277307055284e-05,1.2,2.100277307055284e-05,0,2.100277307055284e-05,1.101177906650623,2.100277307055284e-05,1.2,2.100277307055284e-05,0
2.100337225067201e-05,1.2,2.100337225067201e-05,1.2,2.100337225067201e-05,1.2,2.100337225067201e-05,0,2.100337225067201e-05,1.2,2.100337225067201e-05,1.2,2.100337225067201e-05,0,2.100337225067201e-05,1.101094002093929,2.100337225067201e-05,1.2,2.100337225067201e-05,0
2.100457061091035e-05,1.2,2.100457061091035e-05,1.2,2.100457061091035e-05,1.2,2.100457061091035e-05,0,2.100457061091035e-05,1.2,2.100457061091035e-05,1.2,2.100457061091035e-05,0,2.100457061091035e-05,1.10093082039221,2.100457061091035e-05,1.2,2.100457061091035e-05,0
2.100696733138702e-05,1.2,2.100696733138702e-05,1.2,2.100696733138702e-05,1.2,2.100696733138702e-05,0,2.100696733138702e-05,1.2,2.100696733138702e-05,1.2,2.100696733138702e-05,0,2.100696733138702e-05,1.100621988572812,2.100696733138702e-05,1.2,2.100696733138702e-05,0
2.101176077234038e-05,1.2,2.101176077234038e-05,1.2,2.101176077234038e-05,1.2,2.101176077234038e-05,0,2.101176077234038e-05,1.2,2.101176077234038e-05,1.2,2.101176077234038e-05,0,2.101176077234038e-05,1.100069080156677,2.101176077234038e-05,1.2,2.101176077234038e-05,0
2.102134765424709e-05,1.2,2.102134765424709e-05,1.2,2.102134765424709e-05,1.2,2.102134765424709e-05,0,2.102134765424709e-05,1.2,2.102134765424709e-05,1.2,2.102134765424709e-05,0,2.102134765424709e-05,1.099173737321064,2.102134765424709e-05,1.2,2.102134765424709e-05,0
2.104052141806052e-05,1.2,2.104052141806052e-05,1.2,2.104052141806052e-05,1.2,2.104052141806052e-05,0,2.104052141806052e-05,1.2,2.104052141806052e-05,1.2,2.104052141806052e-05,0,2.104052141806052e-05,1.098011586065855,2.104052141806052e-05,1.2,2.104052141806052e-05,0
2.107886894568737e-05,1.2,2.107886894568737e-05,1.2,2.107886894568737e-05,1.2,2.107886894568737e-05,0,2.107886894568737e-05,1.2,2.107886894568737e-05,1.2,2.107886894568737e-05,0,2.107886894568737e-05,1.096901980205267,2.107886894568737e-05,1.2,2.107886894568737e-05,0
2.115556400094107e-05,1.2,2.115556400094107e-05,1.2,2.115556400094107e-05,1.2,2.115556400094107e-05,0,2.115556400094107e-05,1.2,2.115556400094107e-05,1.2,2.115556400094107e-05,0,2.115556400094107e-05,1.096629110223886,2.115556400094107e-05,1.2,2.115556400094107e-05,0
2.130895411144846e-05,1.2,2.130895411144846e-05,1.2,2.130895411144846e-05,1.2,2.130895411144846e-05,0,2.130895411144846e-05,1.2,2.130895411144846e-05,1.2,2.130895411144846e-05,0,2.130895411144846e-05,1.096589448428601,2.130895411144846e-05,1.2,2.130895411144846e-05,0
2.161573433246326e-05,1.2,2.161573433246326e-05,1.2,2.161573433246326e-05,1.2,2.161573433246326e-05,0,2.161573433246326e-05,1.2,2.161573433246326e-05,1.2,2.161573433246326e-05,0,2.161573433246326e-05,1.096692293019124,2.161573433246326e-05,1.2,2.161573433246326e-05,0
2.2e-05,1.2,2.2e-05,1.2,2.2e-05,1.2,2.2e-05,0,2.2e-05,1.2,2.2e-05,1.2,2.2e-05,0,2.2e-05,1.096661561693221,2.2e-05,1.2,2.2e-05,0
2.200025e-05,1.2,2.200025e-05,1.2,2.200025e-05,1.2,2.200025e-05,0,2.200025e-05,1.2,2.200025e-05,1.2,2.200025e-05,0.3000000000006578,2.200025e-05,1.096661484605795,2.200025e-05,1.2,2.200025e-05,0
2.200034375e-05,1.2,2.200034375e-05,1.2,2.200034375e-05,1.2,2.200034375e-05,0,2.200034375e-05,1.2,2.200034375e-05,1.2,2.200034375e-05,0.4125000000024291,2.200034375e-05,1.096661455361637,2.200034375e-05,1.2,2.200034375e-05,0
2.2000390625e-05,1.2,2.2000390625e-05,1.2,2.2000390625e-05,1.2,2.2000390625e-05,0,2.2000390625e-05,1.2,2.2000390625e-05,1.2,2.2000390625e-05,0.4687500000053477,2.2000390625e-05,1.096661440185487,2.2000390625e-05,1.2,2.2000390625e-05,0
2.200048437500001e-05,1.2,2.200048437500001e-05,1.2,2.200048437500001e-05,1.2,2.200048437500001e-05,0,2.200048437500001e-05,1.2,2.200048437500001e-05,1.2,2.200048437500001e-05,0.5812500000111848,2.200048437500001e-05,1.096661406261001,2.200048437500001e-05,1.2,2.200048437500001e-05,0
2.20005985639127e-05,1.2,2.20005985639127e-05,1.2,2.20005985639127e-05,1.2,2.20005985639127e-05,0,2.20005985639127e-05,1.2,2.20005985639127e-05,1.2,2.20005985639127e-05,0.7182766952425939,2.20005985639127e-05,1.096661448677639,2.20005985639127e-05,1.2,2.20005985639127e-05,0
2.200062615690254e-05,1.2,2.200062615690254e-05,1.2,2.200062615690254e-05,1.2,2.200062615690254e-05,0,2.200062615690254e-05,1.2,2.200062615690254e-05,1.2,2.200062615690254e-05,0.751388283050955,2.200062615690254e-05,1.096661549627566,2.200062615690254e-05,1.2,2.200062615690254e-05,0
